theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,0,-1,confirm,1.0,-12.33,-28.33,28.03,2644,40.36,57.17,2766,0.956,0.749,0.045,0.0618,14,0.1403,1433,0.9876,1,1472,-17.94,1,1472,-17.94,0,-1,,1,1472,-17.94,0.2284,41.31,14,137093
80.0,0,1,confirm,1.0,55.98,39.98,97.41,1457,41.43,33.59,1530,0.952,0.229,0.137,0.1807,15,0.5661,916,0.9523,0,-1,,0,-1,,0,-1,,0,-1,,0.5645,40.47,14,139859
80.0,0,-1,confirm,1.0,28.95,12.95,69.03,411,40.08,5.57,557,0.738,0.915,0.18,0.2599,15,0.3167,528,0.7896,0,-1,,0,-1,,0,-1,,0,-1,,0.7319,41.03,15,141389
80.0,0,1,confirm,1.0,-63.65,-79.65,16.75,1995,80.4,63.65,3817,0.523,0.501,0.103,-0.3068,15,0.2331,3214,0.8911,1,3134,-41.32,1,3220,-32.38,1,3220,-32.38,1,3533,-13.4,0.3697,40.36,15,141946
80.0,0,-1,fallback,1.0,-15.73,-31.73,24.72,69,40.46,15.73,508,0.136,0.96,0.147,0.1537,16,0.2501,125,0.731,1,316,2.25,1,316,2.25,1,316,2.25,0,-1,,0.147,80.27,16,145763
80.0,0,1,confirm,1.0,11.22,-4.78,51.62,655,40.39,-0.0,1046,0.626,0.764,0.086,0.2853,16,0.3743,435,0.9197,1,1005,15.71,1,1005,15.71,1,1005,15.71,0,-1,,0.1219,40.56,16,146271
80.0,0,-1,confirm,1.0,45.95,29.95,86.3,2852,40.35,29.14,3354,0.85,1.116,0.128,0.2759,17,0.4284,3117,0.8598,1,616,-10.09,1,616,-10.09,1,616,-10.09,1,813,-0.0,0.7088,40.19,16,147317
80.0,0,1,confirm,1.0,45.04,29.04,87.83,95,42.79,-0.0,323,0.294,1.55,0.239,0.2017,17,0.2924,0,0.8634,0,-1,,0,-1,,0,-1,,0,-1,,0.1641,40.7,17,150671
80.0,0,-1,confirm,1.0,29.14,13.14,72.86,1097,43.72,31.39,1229,0.893,0.268,0.17,0.4451,18,0.5458,1168,0.9172,0,-1,,0,-1,,0,-1,,0,-1,,0.1443,42.42,17,150994
80.0,0,1,confirm,1.0,76.45,60.45,119.17,813,42.72,4.5,882,0.922,5.65,0.262,0.6378,18,0.7018,788,0.9102,0,-1,,0,-1,,0,-1,,0,-1,,0.1532,44.04,18,152223
80.0,0,-1,confirm,1.0,13.39,-2.61,54.67,2429,41.28,13.39,2676,0.908,0.46,0.222,0.0491,19,0.2744,2587,0.9067,1,624,-2.23,1,624,-2.23,1,822,15.62,1,846,18.97,0.7284,42.22,18,153105
80.0,0,1,confirm,1.0,-46.92,-62.92,34.63,760,81.56,46.92,1725,0.441,6.048,0.142,0.3748,19,0.4232,420,0.9631,1,548,8.94,1,548,8.94,1,548,8.94,1,600,0.0,0.7911,41.51,19,155781
80.0,0,-1,fallback,1.0,39.29,23.29,79.69,1403,40.41,4.49,1643,0.854,1.773,0.22,0.5027,20,0.504,1498,0.9551,1,222,7.86,1,222,7.86,1,222,7.86,0,-1,,0.6202,81.27,19,157506
80.0,0,1,confirm,1.0,-43.95,-59.95,36.06,3432,80.01,43.95,4157,0.826,0.286,0.124,0.111,21,0.707,2719,0.9876,1,692,4.51,1,692,4.51,1,692,4.51,1,774,3.38,0.7383,40.73,20,159149
80.0,0,-1,confirm,1.0,103.0,87.0,143.75,1178,40.75,12.45,1259,0.936,1.049,0.215,0.089,21,0.3625,504,0.9381,1,790,67.91,1,790,67.91,1,790,67.91,1,835,73.57,0.3784,79.72,21,163306
80.0,0,1,confirm,1.0,14.87,-1.13,56.04,187,41.17,-0.0,499,0.375,0.405,0.053,-0.249,21,-0.0637,447,0.8851,0,-1,,0,-1,,0,-1,,0,-1,,0.4752,41.34,21,164565
80.0,0,-1,confirm,1.0,11.42,-4.58,51.39,562,39.97,29.69,641,0.877,2.181,0.15,0.0796,22,0.2501,409,0.8212,1,583,38.83,1,583,38.83,1,583,38.83,1,600,25.12,0.5994,40.94,21,165064
80.0,0,1,confirm,1.0,0.0,-16.0,42.3,91,42.3,-0.0,161,0.565,0.793,0.029,0.1004,22,0.194,160,0.8637,0,-1,,0,-1,,0,-1,,0,-1,,0.2835,40.17,22,165705
80.0,0,-1,confirm,1.0,12.58,-3.42,53.73,223,41.16,1.14,285,0.782,2.798,0.061,0.0509,22,0.0866,179,0.7512,0,-1,,0,-1,,0,-1,,0,-1,,0.0905,42.12,22,165866
80.0,0,1,confirm,1.0,99.59,83.59,140.8,3560,41.21,38.92,3707,0.96,0.807,0.107,-0.1067,23,0.4863,2852,0.902,1,1102,12.59,1,1102,12.59,1,1102,12.59,1,1552,-38.92,0.0739,41.38,22,166151
80.0,0,-1,confirm,1.0,34.0,18.0,79.34,547,45.34,9.07,977,0.56,2.215,0.246,0.0374,23,0.1596,732,0.9294,1,204,-5.67,1,204,-5.67,0,-1,,1,282,-4.53,0.1563,40.64,23,169858
80.0,0,1,confirm,1.0,43.22,27.22,84.16,1560,40.94,10.24,2014,0.775,1.461,0.1,-0.0724,23,0.3008,266,0.9061,1,622,36.39,1,622,36.39,1,622,36.39,1,622,36.39,0.1442,45.7,23,170835
80.0,0,-1,confirm,1.0,9.06,-6.94,50.96,1072,41.9,29.44,1168,0.918,0.492,0.117,0.0554,0,0.3125,191,0.8852,1,551,-10.19,1,551,-10.19,1,551,-10.19,1,555,-11.32,0.3056,40.6,0,172849
80.0,0,1,confirm,1.0,22.67,6.67,63.47,626,40.8,3.4,1027,0.61,1.174,0.123,0.3751,0,0.4259,722,0.915,0,-1,,0,-1,,0,-1,,0,-1,,0.5023,42.11,0,174017
80.0,0,-1,confirm,1.0,119.87,103.87,159.45,1647,39.58,29.4,1706,0.965,1.733,0.222,0.3314,1,0.4768,1420,0.917,1,518,-4.52,1,518,-4.52,1,518,-4.52,1,518,-4.52,0.7304,40.55,0,175044
80.0,0,1,confirm,1.0,-1.14,-17.14,40.06,99,41.2,10.3,278,0.356,0.455,0.059,-0.2439,1,-0.1771,181,0.784,0,-1,,0,-1,,0,-1,,0,-1,,0.1601,40.22,1,176750
80.0,0,-1,confirm,1.0,-75.55,-91.55,8.01,62,83.56,75.55,1175,0.053,0.765,0.034,0.2307,1,0.2395,26,0.6699,1,226,-21.75,1,226,-21.75,1,226,-21.75,1,476,-58.38,0.3106,41.04,1,177028
80.0,0,1,fallback,1.0,-11.36,-27.36,31.81,25,43.17,11.36,477,0.052,1.459,0.104,0.2472,1,0.2579,24,0.5567,1,384,13.63,1,384,13.63,1,384,13.63,1,384,13.63,0.1471,83.63,1,178203
80.0,0,-1,confirm,1.0,58.01,42.01,97.82,2592,39.81,15.92,2815,0.921,2.139,0.093,0.3221,2,0.5731,433,0.8324,1,1199,-5.69,1,1199,-5.69,1,1199,-5.69,1,1199,-5.69,0.4674,43.04,1,178680
80.0,0,1,confirm,1.0,-96.1,-112.1,0.0,0,96.1,96.1,1053,0.0,0.287,0.026,-0.2211,2,0.0947,923,0.8977,1,937,-44.62,0,-1,,0,-1,,0,-1,,0.5113,40.2,2,181495
80.0,0,-1,fallback,1.0,-4.62,-20.62,35.81,60,40.43,15.02,88,0.682,4.011,0.162,0.2528,2,0.3898,0,0.6598,0,-1,,0,-1,,0,-1,,0,-1,,0.246,96.1,2,182548
80.0,0,1,confirm,1.0,-47.34,-63.34,32.33,140,79.67,47.34,865,0.162,0.706,0.062,-0.1965,2,0.0604,568,0.5038,1,579,3.46,0,-1,,0,-1,,0,-1,,0.0336,40.58,2,182636
80.0,0,-1,confirm,1.0,-13.92,-29.92,26.68,516,40.6,19.72,1051,0.491,2.706,0.075,0.5108,3,0.5276,872,0.933,0,-1,,0,-1,,0,-1,,0,-1,,0.1708,79.41,2,183501
80.0,0,1,confirm,1.0,31.28,15.28,71.83,168,40.55,4.63,277,0.606,2.254,0.137,-0.0336,3,0.0932,129,0.5973,1,163,63.72,0,-1,,0,-1,,0,-1,,0.8377,40.71,3,184552
80.0,0,-1,confirm,1.0,23.1,7.1,63.52,492,40.42,3.46,578,0.851,3.238,0.173,0.0501,3,0.2991,455,0.9093,0,-1,,0,-1,,0,-1,,0,-1,,0.0372,40.26,3,184829
80.0,0,1,confirm,1.0,-45.14,-61.14,35.88,125,81.03,45.14,1723,0.073,2.357,0.078,-0.0075,3,0.1508,317,0.8648,1,478,-5.79,1,478,-5.79,0,-1,,1,646,0.0,0.3087,40.68,3,185407
80.0,0,-1,fallback,1.0,-8.14,-24.14,32.56,320,40.7,8.14,342,0.936,3.208,0.07,0.2163,4,0.3201,2,0.6704,1,150,18.6,1,150,18.6,1,150,18.6,0,-1,,0.1947,80.74,3,187130
80.0,0,1,confirm,1.0,47.64,31.64,88.3,214,40.66,3.49,416,0.514,2.092,0.109,-0.0309,4,0.0351,344,0.6431,0,-1,,0,-1,,0,-1,,0,-1,,0.6704,40.83,4,187472
80.0,0,-1,confirm,1.0,-64.75,-80.75,16.19,395,80.94,64.75,870,0.454,1.263,0.083,-0.083,4,0.1593,739,0.8176,1,583,-2.31,1,825,-43.94,0,-1,,1,869,-55.5,0.5401,40.31,4,187888
80.0,0,1,fallback,1.0,-25.28,-41.28,14.94,45,40.21,25.28,276,0.163,3.474,0.12,0.2608,4,0.3414,168,0.7118,0,-1,,0,-1,,0,-1,,0,-1,,0.8176,81.07,4,188758
80.0,0,-1,confirm,1.0,51.83,35.83,93.3,1096,41.47,0.0,1226,0.894,0.869,0.151,0.1675,4,0.5642,409,0.9654,1,622,50.68,1,622,50.68,1,622,50.68,1,660,48.38,0.6937,40.15,4,189034
80.0,0,1,confirm,1.0,2.32,-13.68,47.47,235,45.15,15.05,357,0.658,0.752,0.155,-0.0824,4,0.0631,355,0.7355,1,357,2.32,0,-1,,0,-1,,0,-1,,0.0091,41.86,4,190260
80.0,0,-1,confirm,1.0,-71.77,-87.77,9.26,2,81.03,71.77,196,0.01,3.482,0.064,0.1474,4,0.1474,2,0.5505,1,121,-48.62,1,121,-48.62,0,-1,,1,124,-57.88,0.1646,44.94,4,190617
80.0,0,1,fallback,1.0,-34.48,-50.48,5.75,5,40.23,34.48,181,0.028,0.518,0.187,0.0716,5,0.1488,71,0.1181,0,-1,,0,-1,,0,-1,,0,-1,,0.5505,81.1,5,190813
80.0,0,-1,confirm,1.0,8.07,-7.93,49.59,585,41.52,10.38,1071,0.546,2.625,0.172,0.2751,5,0.3454,771,0.952,0,-1,,0,-1,,0,-1,,0,-1,,0.4763,40.2,5,190994
80.0,0,1,confirm,1.0,-58.86,-74.86,25.39,607,84.26,58.86,1001,0.606,1.369,0.056,-0.1477,5,0.1723,688,0.9604,1,796,-11.54,1,796,-11.54,0,-1,,1,951,-19.62,0.5533,41.72,5,192065
80.0,0,-1,fallback,1.0,101.01,85.01,142.81,586,41.8,0.0,625,0.938,4.676,0.153,0.3366,5,0.349,323,0.8951,0,-1,,0,-1,,0,-1,,0,-1,,0.4643,84.04,5,193066
80.0,0,1,confirm,1.0,17.59,1.59,58.64,240,41.05,3.52,334,0.719,0.145,0.001,-0.2177,5,-0.2047,298,0.5588,0,-1,,0,-1,,0,-1,,0,-1,,0.3955,42.4,5,193691
80.0,0,-1,confirm,1.0,31.61,15.61,73.76,439,42.15,17.56,463,0.948,1.059,0.088,0.2419,6,0.3216,224,0.6293,1,225,17.56,1,225,17.56,1,225,17.56,0,-1,,0.2801,40.81,5,194025
80.0,0,1,confirm,1.0,-71.65,-87.65,9.4,2,81.04,71.65,104,0.019,2.204,0.037,-0.2033,6,-0.1774,33,0.3323,0,-1,,0,-1,,0,-1,,0,-1,,0.4046,42.46,6,194488
80.0,0,-1,fallback,1.0,-36.67,-52.67,3.55,45,40.22,36.67,116,0.388,2.798,0.087,0.211,6,0.2469,37,0.3369,0,-1,,0,-1,,0,-1,,0,-1,,0.0986,80.97,6,194592
80.0,0,1,confirm,1.0,7.07,-8.93,51.86,242,44.79,3.54,301,0.804,0.391,0.019,-0.1265,6,-0.1245,246,0.3767,0,-1,,0,-1,,0,-1,,0,-1,,0.1641,40.24,6,194708
80.0,0,-1,confirm,1.0,202.59,186.59,243.82,776,41.22,12.96,803,0.966,1.607,0.121,0.1567,6,0.2643,368,0.7409,0,-1,,0,-1,,0,-1,,0,-1,,0.1229,44.56,6,195009
80.0,0,1,confirm,1.0,-97.38,-113.38,0.0,0,97.38,97.38,48,0.0,2.225,0.091,-0.1469,6,-0.1154,44,0.1185,0,-1,,0,-1,,0,-1,,0,-1,,0.4705,42.26,6,195812
80.0,0,-1,fallback,1.0,-9.71,-25.71,30.35,3,40.06,9.71,23,0.13,2.061,0.144,0.1151,6,0.1369,1,-0.0048,0,-1,,0,-1,,0,-1,,0,-1,,0.2513,97.38,6,195860
80.0,0,1,confirm,1.0,99.45,83.45,141.9,329,42.45,4.85,347,0.948,0.275,0.013,-0.0115,6,-0.0114,331,0.262,0,-1,,0,-1,,0,-1,,0,-1,,0.0751,40.19,6,195883
80.0,0,-1,confirm,1.0,-19.21,-35.21,21.62,304,40.83,61.25,335,0.907,0.571,0.021,-0.0167,6,0.0148,0,0.4709,0,-1,,0,-1,,0,-1,,0,-1,,0.2207,41.86,6,196230
80.0,0,1,confirm,1.0,7.19,-8.81,47.94,54,40.75,-0.0,81,0.667,0.754,0.059,0.0688,6,0.0886,47,0.0803,0,-1,,0,-1,,0,-1,,0,-1,,0.1793,40.92,6,196565
80.0,0,-1,confirm,1.0,-73.06,-89.06,10.78,32,83.84,73.06,394,0.081,0.576,0.0,-0.0399,6,0.0114,203,0.4733,0,-1,,0,-1,,0,-1,,0,-1,,0.0829,40.56,6,196646
80.0,0,1,fallback,1.0,7.13,-8.87,48.75,21,41.62,-0.0,99,0.212,1.163,0.092,0.1557,6,0.1917,98,0.7038,0,-1,,0,-1,,0,-1,,0,-1,,0.1953,83.93,6,197040
80.0,0,-1,confirm,1.0,8.32,-7.68,51.09,71,42.78,0.0,145,0.49,0.588,0.004,-0.2401,6,-0.184,125,0.4917,0,-1,,0,-1,,0,-1,,0,-1,,0.5153,41.42,6,197139
80.0,0,1,confirm,1.0,-73.73,-89.73,5.95,1,79.68,73.73,152,0.007,1.05,0.053,0.214,6,0.2752,144,0.6703,0,-1,,0,-1,,0,-1,,0,-1,,0.1714,43.0,6,197284
80.0,0,-1,confirm,1.0,11.98,-4.02,52.71,699,40.73,57.51,712,0.982,2.99,0.074,0.0974,7,0.098,700,0.5941,1,635,-31.15,0,-1,,0,-1,,0,-1,,0.095,79.63,6,197436
80.0,0,1,confirm,1.0,-80.36,-96.36,0.0,0,80.36,80.36,260,0.0,3.208,0.032,-0.0645,7,-0.0564,5,0.3104,0,-1,,0,-1,,0,-1,,0,-1,,0.3901,40.95,7,198148
80.0,0,-1,fallback,1.0,-30.23,-46.23,14.51,30,44.74,30.23,98,0.306,1.098,0.13,0.1649,7,0.179,74,0.4559,0,-1,,0,-1,,0,-1,,0,-1,,0.2736,80.36,7,198408
80.0,0,1,confirm,1.0,-67.51,-83.51,19.29,9,86.8,67.51,214,0.042,0.791,0.067,-0.1645,7,0.0142,110,0.7434,0,-1,,0,-1,,0,-1,,0,-1,,0.4559,44.81,7,198506
80.0,0,-1,fallback,1.0,-32.77,-48.77,9.71,8,42.48,32.77,26,0.308,0.676,0.088,0.0107,7,0.0108,1,0.3013,0,-1,,0,-1,,0,-1,,0,-1,,0.1597,86.63,7,198720
80.0,0,1,confirm,1.0,58.07,42.07,100.41,709,42.34,35.08,755,0.939,0.383,0.098,0.4168,7,0.4725,671,0.7753,0,-1,,0,-1,,0,-1,,0,-1,,0.119,42.52,7,198746
80.0,0,-1,confirm,1.0,-74.57,-90.57,10.83,15,85.4,74.57,134,0.112,0.748,0.06,-0.3823,7,-0.2404,134,0.563,0,-1,,0,-1,,0,-1,,0,-1,,0.3783,41.92,7,199501
80.0,0,1,fallback,1.0,-9.55,-25.55,32.23,215,41.79,9.55,266,0.808,0.777,0.129,0.2675,7,0.2676,214,0.6121,0,-1,,0,-1,,0,-1,,0,-1,,0.563,85.49,7,199635
80.0,0,-1,confirm,1.0,-78.87,-94.87,2.39,8,81.26,78.87,247,0.032,1.122,0.081,-0.0469,7,-0.0116,83,0.3572,0,-1,,0,-1,,0,-1,,0,-1,,0.4728,41.65,7,199901
80.0,0,1,fallback,1.0,32.01,16.01,72.33,622,40.31,9.49,667,0.933,0.94,0.064,0.0576,7,0.2144,203,0.8803,1,480,43.87,1,480,43.87,1,480,43.87,0,-1,,0.0921,81.28,7,200148
80.0,0,-1,confirm,1.0,48.46,32.46,89.82,2261,41.37,54.37,2431,0.93,1.161,0.103,0.1441,8,0.3743,2064,0.9368,1,794,-29.55,1,794,-29.55,1,794,-29.55,1,794,-29.55,0.0533,40.02,7,200815
80.0,0,1,confirm,1.0,-70.07,-86.07,16.63,21,86.7,70.07,1044,0.02,0.548,0.073,-0.2818,8,-0.0607,608,0.6495,0,-1,,0,-1,,0,-1,,0,-1,,0.2314,41.74,8,203246
80.0,0,-1,fallback,1.0,-28.7,-44.7,14.35,82,43.06,28.7,213,0.385,0.858,0.135,0.0891,8,0.2202,164,0.8804,0,-1,,0,-1,,0,-1,,0,-1,,0.3427,86.55,8,204290
80.0,0,1,confirm,1.0,-10.73,-26.73,29.82,888,40.55,63.21,1020,0.871,0.645,0.142,0.1563,9,0.2141,725,0.8389,1,958,3.58,1,958,3.58,1,958,3.58,0,-1,,0.524,43.12,8,204503
80.0,0,-1,confirm,1.0,-81.18,-97.18,-0.0,0,81.18,81.18,478,0.0,0.483,0.085,0.0173,9,0.0912,180,0.8764,1,181,-14.33,0,-1,,0,-1,,0,-1,,0.1238,40.43,9,205523
80.0,0,1,fallback,1.0,7.11,-8.89,47.37,102,40.27,14.21,145,0.703,1.077,0.146,0.1824,9,0.1949,118,0.4743,0,-1,,0,-1,,0,-1,,0,-1,,0.4917,81.18,9,206001
80.0,0,-1,confirm,1.0,-46.15,-62.15,34.32,1437,80.47,46.15,2482,0.579,0.58,0.104,0.07,9,0.2356,878,0.8957,1,1464,29.59,1,1464,29.59,1,1464,29.59,1,1464,29.59,0.14,40.08,9,206146
80.0,0,1,fallback,1.0,11.78,-4.22,54.19,260,42.41,3.53,424,0.613,4.885,0.18,0.5466,10,0.6069,147,0.9621,0,-1,,0,-1,,0,-1,,0,-1,,0.4106,80.75,9,208628
80.0,0,-1,confirm,1.0,12.94,-3.06,54.12,840,41.18,14.12,1260,0.667,0.628,0.079,0.0329,10,0.2975,1166,0.9089,0,-1,,0,-1,,0,-1,,0,-1,,0.5789,42.18,10,209052
80.0,0,1,confirm,1.0,-58.91,-74.91,21.21,489,80.11,58.91,2432,0.201,2.581,0.136,0.0471,10,0.2346,761,0.9291,1,995,-36.52,1,995,-36.52,1,995,-36.52,1,1070,-28.28,0.5624,41.41,10,210312
80.0,0,-1,fallback,1.0,-15.41,-31.41,26.07,259,41.48,15.41,650,0.398,3.258,0.13,0.1934,11,0.5067,620,0.8507,0,-1,,0,-1,,0,-1,,0,-1,,0.1361,79.94,11,212744
80.0,0,1,confirm,1.0,7.1,-8.9,54.43,388,47.33,-0.0,461,0.842,0.792,0.153,0.0258,11,0.1826,437,0.9144,1,460,16.57,1,460,16.57,0,-1,,1,460,16.57,0.7399,41.59,11,213394
80.0,0,-1,confirm,1.0,14.19,-1.81,55.58,1283,41.39,28.38,1479,0.867,0.817,0.138,0.2182,11,0.4608,168,0.9239,0,-1,,0,-1,,0,-1,,0,-1,,0.1905,47.08,11,213855
80.0,0,1,confirm,1.0,-80.52,-96.52,0.0,0,80.52,80.52,747,0.0,1.324,0.011,-0.1646,11,-0.0649,623,0.8027,0,-1,,0,-1,,0,-1,,0,-1,,0.4523,41.62,11,215334
80.0,0,-1,fallback,1.0,8.36,-7.64,50.14,216,41.78,4.77,308,0.701,0.546,0.161,0.1934,12,0.2486,156,0.8188,0,-1,,0,-1,,0,-1,,0,-1,,0.5987,80.52,12,216081
80.0,0,1,confirm,1.0,17.92,1.92,59.74,64,41.82,-0.0,166,0.386,0.713,0.009,-0.1697,12,-0.1346,156,0.489,0,-1,,0,-1,,0,-1,,0,-1,,0.1075,41.99,12,216389
80.0,0,-1,confirm,1.0,-28.62,-44.62,32.2,1228,60.82,48.9,1246,0.986,1.238,0.107,0.1249,12,0.4753,555,0.8751,1,869,-25.04,1,869,-25.04,1,869,-25.04,0,-1,,0.1955,41.57,12,216555
80.0,0,1,confirm,1.0,-79.68,-95.68,0.0,0,79.68,79.68,67,0.0,4.124,0.004,0.0889,12,0.1314,2,0.3564,0,-1,,0,-1,,0,-1,,0,-1,,0.3186,61.02,12,217801
80.0,0,-1,confirm,1.0,25.17,9.17,65.93,313,40.76,4.8,356,0.879,0.889,0.115,0.1061,12,0.117,251,0.8145,0,-1,,0,-1,,0,-1,,0,-1,,0.3564,79.68,12,217868
80.0,0,1,confirm,1.0,14.42,-1.58,55.28,131,40.86,-0.0,208,0.63,0.148,0.004,-0.1017,12,-0.0822,2,0.2086,0,-1,,0,-1,,0,-1,,0,-1,,0.056,41.03,12,218224
80.0,0,-1,confirm,1.0,-56.4,-72.4,25.2,894,81.6,56.4,1211,0.738,0.518,0.112,0.4953,12,0.545,1080,0.9249,1,524,-25.2,1,524,-25.2,1,524,-25.2,1,587,-6.0,0.1508,40.64,12,218432
80.0,0,1,fallback,1.0,15.51,-0.49,59.67,290,44.15,3.58,320,0.906,0.988,0.166,0.2971,13,0.3052,259,0.7773,0,-1,,0,-1,,0,-1,,0,-1,,0.7314,81.81,13,219643
80.0,0,-1,confirm,1.0,-81.02,-97.02,2.38,1,83.4,81.02,867,0.001,3.306,0.087,-0.0882,13,0.2109,352,0.8306,1,600,-26.21,1,600,-26.21,1,600,-26.21,1,613,-19.06,0.2163,43.89,13,219963
80.0,0,1,fallback,1.0,-26.0,-42.0,22.46,63,48.46,26.0,173,0.364,1.347,0.144,-0.0584,13,0.0175,0,0.4286,0,-1,,0,-1,,0,-1,,0,-1,,0.3571,83.42,13,220830
80.0,0,-1,confirm,1.0,-61.62,-77.62,22.51,453,84.13,61.62,672,0.674,1.241,0.096,0.1715,13,0.2722,47,0.6718,0,-1,,0,-1,,0,-1,,0,-1,,0.2884,48.35,13,221003
80.0,0,1,fallback,1.0,-44.75,-60.75,0.0,0,44.75,44.75,145,0.0,0.72,0.066,-0.0927,13,0.0251,51,0.5543,0,-1,,0,-1,,0,-1,,0,-1,,0.3386,84.32,13,221675
80.0,0,-1,confirm,1.0,150.24,134.24,191.65,768,41.41,5.92,837,0.918,3.027,0.145,0.3238,13,0.3703,763,0.7809,1,40,11.83,0,-1,,0,-1,,0,-1,,0.3046,44.75,13,221820
80.0,0,1,confirm,1.0,-72.06,-88.06,9.61,15,81.67,72.06,285,0.053,1.579,0.075,-0.2537,13,-0.2107,99,0.2309,0,-1,,0,-1,,0,-1,,0,-1,,0.4228,42.21,13,222657
80.0,0,-1,fallback,1.0,38.71,22.71,79.85,258,41.13,0.0,306,0.843,0.242,0.089,0.2494,14,0.3006,122,0.8295,0,-1,,0,-1,,0,-1,,0,-1,,0.0128,81.59,13,222942
80.0,0,1,confirm,1.0,-9.72,-25.72,31.58,115,41.29,60.72,133,0.865,0.743,0.042,-0.0437,14,-0.0429,117,0.5982,0,-1,,0,-1,,0,-1,,0,-1,,0.6012,41.46,14,223248
80.0,0,-1,confirm,1.0,17.02,1.02,58.35,78,41.33,13.37,132,0.591,0.533,0.084,0.1695,14,0.1858,0,0.7768,0,-1,,0,-1,,0,-1,,0,-1,,0.02,41.16,14,223381
80.0,0,1,confirm,1.0,-85.24,-101.24,12.18,11,97.42,85.24,80,0.138,0.34,0.038,-0.1226,14,-0.111,79,0.5353,0,-1,,0,-1,,0,-1,,0,-1,,0.1176,41.57,14,223513
80.0,0,-1,fallback,1.0,-40.53,-56.53,1.23,1,41.76,40.53,5,0.2,1.317,0.069,0.1142,14,0.1144,5,0.107,0,-1,,0,-1,,0,-1,,0,-1,,0.5165,97.3,14,223593
80.0,0,1,confirm,1.0,132.11,116.11,174.92,202,42.81,11.01,259,0.78,2.113,0.074,0.0784,14,0.1127,259,0.8002,0,-1,,0,-1,,0,-1,,0,-1,,0.1002,41.76,14,223598
80.0,0,-1,confirm,1.0,4.83,-11.17,44.67,89,39.84,0.0,151,0.589,0.355,0.009,0.0072,14,0.0192,95,0.4727,0,-1,,0,-1,,0,-1,,0,-1,,0.4743,42.08,14,223857
80.0,0,1,confirm,1.0,22.95,6.95,65.23,178,42.28,3.62,318,0.56,0.47,0.12,0.2103,14,0.2879,216,0.5908,0,-1,,0,-1,,0,-1,,0,-1,,0.3882,40.02,14,224008
80.0,0,-1,confirm,1.0,-3.62,-19.62,43.38,476,47.0,45.79,674,0.706,0.462,0.069,-0.06,14,0.0517,531,0.7392,1,554,28.92,0,-1,,0,-1,,0,-1,,0.3374,42.0,14,224326
80.0,0,1,confirm,1.0,28.91,12.91,69.87,475,40.96,49.39,510,0.931,1.203,0.073,0.0761,14,0.0848,503,0.5709,0,-1,,0,-1,,0,-1,,0,-1,,0.1856,47.2,14,225000
80.0,0,-1,confirm,1.0,9.61,-6.39,52.85,354,43.24,1.2,405,0.874,2.076,0.002,0.1331,14,0.143,376,0.7582,0,-1,,0,-1,,0,-1,,0,-1,,0.2572,40.67,14,225510
80.0,0,1,confirm,1.0,-48.09,-64.09,32.46,47,80.56,48.09,253,0.186,0.544,0.007,-0.1418,14,-0.1263,3,0.616,0,-1,,0,-1,,0,-1,,0,-1,,0.638,43.47,14,225915
80.0,0,-1,fallback,1.0,-21.75,-37.75,19.33,51,41.08,21.75,101,0.505,0.924,0.061,0.2882,14,0.3149,26,0.5018,0,-1,,0,-1,,0,-1,,0,-1,,0.5574,80.3,14,226168
80.0,0,1,confirm,1.0,-72.33,-88.33,8.44,2,80.77,72.33,247,0.008,1.153,0.0,-0.2564,14,0.0755,198,0.4142,1,238,-67.51,0,-1,,0,-1,,0,-1,,0.2389,41.16,14,226269
80.0,0,-1,fallback,1.0,-36.43,-52.43,8.5,11,44.93,36.43,79,0.139,4.094,0.115,0.2588,14,0.285,46,0.8456,0,-1,,0,-1,,0,-1,,0,-1,,0.0011,80.7,14,226516
80.0,0,1,confirm,1.0,-4.84,-20.84,36.3,75,41.14,4.84,260,0.288,0.298,0.007,-0.2602,14,-0.2388,253,0.5189,0,-1,,0,-1,,0,-1,,0,-1,,0.7258,44.97,14,226595
80.0,0,-1,confirm,1.0,-9.68,-25.68,41.16,19,50.84,9.68,28,0.679,5.184,0.111,0.552,15,0.5844,18,0.8735,0,-1,,0,-1,,0,-1,,0,-1,,0.1286,40.99,15,226855
80.0,0,1,confirm,1.0,-60.47,-76.47,19.35,158,79.82,60.47,472,0.335,0.666,0.042,-0.3327,15,-0.2468,234,0.542,0,-1,,0,-1,,0,-1,,0,-1,,0.7923,51.05,15,226883
80.0,0,-1,confirm,1.0,47.45,31.45,87.6,400,40.15,24.33,485,0.825,1.154,0.121,0.3979,15,0.3998,452,0.7381,1,118,18.25,1,118,18.25,1,118,18.25,1,118,18.25,0.0634,79.66,15,227355
