theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
100.0,1,-1,confirm,1.0,85.17,69.17,137.89,931,52.72,1.35,1107,0.841,1.526,0.115,-0.0735,19,0.1288,714,0.7681,1,787,106.8,1,787,106.8,0,-1,,1,850,108.15,0.2134,52.45,18,1277701
100.0,1,1,confirm,1.0,-70.9,-86.9,28.63,44,99.54,70.9,288,0.153,1.889,0.028,-0.0272,19,0.0216,212,0.5136,0,-1,,0,-1,,0,-1,,0,-1,,0.0019,53.46,19,1278808
100.0,1,-1,confirm,1.0,27.46,11.46,79.65,156,52.18,2.75,215,0.726,2.095,0.133,0.2061,19,0.2106,163,0.7557,0,-1,,0,-1,,0,-1,,0,-1,,0.1583,99.25,19,1279096
100.0,1,1,confirm,1.0,-93.64,-109.64,23.41,23,117.05,93.64,441,0.052,1.131,0.033,-0.0507,19,0.0418,411,0.5968,0,-1,,0,-1,,0,-1,,0,-1,,0.5794,52.6,19,1279311
100.0,1,-1,fallback,1.0,-43.09,-59.09,8.34,5,51.43,43.09,120,0.042,2.564,0.106,0.0456,19,0.0649,4,0.4618,1,62,-18.07,0,-1,,0,-1,,0,-1,,0.5968,116.77,19,1279752
100.0,1,1,confirm,1.0,-81.66,-97.66,19.38,22,101.04,81.66,692,0.032,0.865,0.015,0.044,19,0.1683,483,0.7099,1,62,-26.3,0,-1,,0,-1,,0,-1,,0.3154,51.47,19,1279872
100.0,1,-1,fallback,1.0,-22.33,-38.33,29.31,200,51.63,22.33,276,0.725,0.86,0.097,0.0245,19,0.2198,262,0.6592,0,-1,,0,-1,,0,-1,,0,-1,,0.1569,100.84,19,1280564
100.0,1,1,confirm,1.0,8.35,-7.65,59.87,3073,51.52,44.56,3321,0.925,1.007,0.123,0.0548,20,0.2211,1480,0.9711,1,770,-26.46,1,1684,-1.39,1,1684,-1.39,1,2457,8.35,0.4405,51.78,19,1280840
100.0,1,-1,confirm,1.0,93.21,77.21,144.69,4854,51.47,48.69,5024,0.966,5.524,0.227,0.4694,22,0.4694,4854,0.9631,1,252,-0.0,1,252,-0.0,1,1763,-30.61,1,601,-6.96,0.9465,51.21,20,1284161
100.0,1,1,confirm,1.0,147.45,131.45,199.41,11085,51.96,-0.0,13145,0.843,1.666,0.142,0.3134,1,0.5726,4298,0.9883,1,1189,70.21,1,1189,70.21,1,1189,70.21,1,5339,110.94,0.6166,52.23,22,1289185
100.0,1,-1,confirm,1.0,121.78,105.78,171.6,8783,49.82,58.12,9061,0.969,2.019,0.208,0.2632,4,0.6624,8172,0.9822,1,104,-0.0,1,2105,-12.46,1,2105,-12.46,1,2126,-20.76,0.6612,50.94,1,1302330
100.0,1,1,confirm,1.0,-96.67,-112.67,2.8,7,99.47,96.67,3089,0.002,0.638,0.006,-0.2752,4,0.2317,2431,0.9272,1,436,-28.02,1,903,-26.62,1,2598,-43.43,1,905,-28.02,0.4341,50.69,4,1311391
100.0,1,-1,confirm,1.0,-46.68,-62.68,5.66,5,52.34,46.68,155,0.032,1.178,0.151,0.337,5,0.3546,19,0.5516,0,-1,,0,-1,,0,-1,,0,-1,,0.0793,99.44,5,1314480
100.0,1,1,confirm,1.0,108.42,92.42,160.52,14895,52.1,30.98,15642,0.952,1.491,0.132,0.314,9,0.5166,12622,0.9945,1,319,-19.71,1,945,-5.63,1,945,-5.63,1,1072,-11.26,0.3738,52.37,5,1314635
100.0,1,-1,confirm,1.0,47.36,31.36,97.51,4447,50.15,37.61,5008,0.888,1.09,0.078,-0.1658,10,0.6154,17,0.9701,1,617,-19.5,1,617,-19.5,1,617,-19.5,1,856,-37.61,0.7884,51.27,9,1330277
100.0,1,1,confirm,1.0,-83.97,-99.97,15.4,489,99.37,83.97,1653,0.296,0.342,0.097,0.1144,11,0.4221,2,0.9774,1,565,2.8,1,565,2.8,1,565,2.8,1,972,-50.38,0.1795,50.64,10,1335285
100.0,1,-1,confirm,1.0,-47.99,-63.99,2.82,5,50.81,47.99,705,0.007,0.94,0.116,0.1824,11,0.3451,286,0.694,1,458,-43.75,1,458,-43.75,1,458,-43.75,0,-1,,0.2812,99.22,11,1336938
100.0,1,1,confirm,1.0,30.9,14.9,81.47,6746,50.57,64.62,7154,0.943,0.791,0.08,0.319,13,0.5275,4513,0.9407,1,235,-19.67,1,235,-19.67,1,2000,-35.12,1,477,-33.71,0.4267,50.83,11,1337643
100.0,1,-1,confirm,1.0,42.01,26.01,92.42,668,50.41,1.4,976,0.684,1.316,0.135,0.2802,13,0.3929,350,0.8521,0,-1,,0,-1,,0,-1,,0,-1,,0.508,50.16,13,1344797
100.0,1,1,confirm,1.0,30.94,14.94,84.38,2074,53.44,50.63,2235,0.928,1.864,0.162,-0.0216,14,0.1645,642,0.8382,1,698,-4.22,1,698,-4.22,0,-1,,1,720,-8.44,0.6382,50.88,13,1345773
100.0,1,-1,confirm,1.0,-1.4,-17.4,49.07,230,50.47,1.4,781,0.294,0.617,0.083,0.1364,14,0.1428,226,0.7155,1,314,22.43,1,314,22.43,0,-1,,1,717,11.22,0.5428,52.99,14,1348008
100.0,1,1,confirm,1.0,-86.91,-102.91,12.62,17,99.52,86.91,835,0.02,0.609,0.108,0.161,14,0.3067,546,0.8725,1,215,-39.25,1,215,-39.25,1,687,-58.87,1,787,-79.9,0.2009,50.72,14,1348789
100.0,1,-1,confirm,1.0,33.94,17.94,86.26,1529,52.32,65.05,1584,0.965,1.545,0.159,0.2708,15,0.3473,1437,0.7325,0,-1,,0,-1,,0,-1,,0,-1,,0.5911,99.4,14,1349624
100.0,1,1,confirm,1.0,-93.64,-109.64,15.61,31,109.25,93.64,558,0.056,1.349,0.048,-0.1152,15,-0.0753,129,0.5796,0,-1,,0,-1,,0,-1,,0,-1,,0.2401,52.77,15,1351208
100.0,1,-1,fallback,1.0,157.55,141.55,209.11,1691,51.56,34.37,1897,0.891,0.696,0.088,-0.2354,15,0.2088,187,0.5411,1,1293,131.77,1,1293,131.77,1,1293,131.77,1,1390,141.79,0.1617,109.08,15,1351766
100.0,1,1,confirm,1.0,8.73,-7.27,59.66,3420,50.93,34.92,4291,0.797,0.84,0.107,0.3357,16,0.4155,3543,0.846,1,108,-2.91,1,108,-2.91,1,1876,-23.28,1,203,0.0,0.3346,52.66,16,1353663
100.0,1,-1,confirm,1.0,23.26,7.26,77.06,3865,53.79,52.34,4036,0.958,1.031,0.09,0.0903,18,0.3079,3291,0.9334,1,245,-14.54,1,245,-14.54,1,245,-14.54,1,388,-31.99,0.3357,50.63,17,1357954
100.0,1,1,confirm,1.0,1.46,-14.54,52.46,458,51.01,11.66,953,0.481,0.962,0.156,0.5508,18,0.5535,459,0.8314,0,-1,,0,-1,,0,-1,,0,-1,,0.0269,54.21,18,1361990
100.0,1,-1,confirm,1.0,-84.51,-100.51,17.49,235,102.0,84.51,3891,0.06,0.763,0.114,0.2267,18,0.2578,207,0.882,1,696,-16.03,1,696,-16.03,1,696,-16.03,1,766,-17.49,0.7065,50.74,18,1362943
100.0,1,1,fallback,1.0,56.35,40.35,108.37,2399,52.02,-0.0,5596,0.429,1.844,0.087,0.416,20,0.6045,3718,0.9878,1,49,7.22,1,4251,88.14,1,4251,88.14,1,4308,91.03,0.1652,102.17,19,1366834
100.0,1,-1,confirm,1.0,-53.16,-69.16,47.41,4815,100.57,53.16,13806,0.349,1.652,0.153,0.1729,22,0.4278,357,0.9421,1,885,-10.06,1,885,-10.06,1,885,-10.06,1,2318,8.62,0.5857,51.46,21,1372430
100.0,1,1,fallback,1.0,-44.3,-60.3,7.15,32,51.45,44.3,622,0.051,4.613,0.14,0.4959,1,0.5037,31,0.7038,1,543,-37.16,1,543,-37.16,1,543,-37.16,1,585,-37.16,0.1141,101.05,1,1386236
100.0,1,-1,confirm,1.0,94.75,78.75,144.99,7494,50.24,61.73,7644,0.98,0.716,0.221,0.378,3,0.5286,7255,0.9243,1,173,-44.5,1,173,-44.5,1,173,-44.5,1,306,-27.28,0.5656,51.41,1,1386858
100.0,1,1,confirm,1.0,13.04,-2.96,63.77,333,50.72,-0.0,688,0.484,0.591,0.155,-0.0992,3,-0.0142,335,0.9753,0,-1,,0,-1,,0,-1,,0,-1,,0.4388,50.98,3,1394502
100.0,1,-1,confirm,1.0,5.79,-10.21,56.45,1873,50.66,13.03,2216,0.845,2.571,0.139,0.5755,4,0.5996,2061,0.9186,0,-1,,0,-1,,0,-1,,0,-1,,0.1653,50.4,3,1395190
100.0,1,1,confirm,1.0,-68.07,-84.07,31.86,468,99.93,68.07,1359,0.344,0.565,0.169,-0.1365,4,-0.1061,443,0.9727,0,-1,,0,-1,,0,-1,,0,-1,,0.8246,50.95,4,1397406
100.0,1,-1,confirm,1.0,4.37,-11.63,55.41,1413,51.04,8.75,1820,0.776,3.054,0.11,0.5918,4,0.644,1565,0.8684,0,-1,,0,-1,,0,-1,,0,-1,,0.2362,99.61,4,1398765
100.0,1,1,confirm,1.0,-58.35,-74.35,42.3,4921,100.66,58.35,9244,0.532,0.049,0.031,-0.5345,6,0.2655,7890,0.9961,1,1860,-18.96,1,1860,-18.96,1,1860,-18.96,1,2120,-18.96,0.7581,51.32,5,1400585
100.0,1,-1,fallback,1.0,-24.94,-40.94,24.94,118,49.89,24.94,854,0.138,1.291,0.119,0.3132,7,0.3769,181,0.7211,1,684,2.93,1,684,2.93,1,684,2.93,1,684,2.93,0.8262,100.23,7,1409829
100.0,1,1,confirm,1.0,13.17,-2.83,64.4,4189,51.23,13.17,4712,0.889,0.612,0.03,-0.1978,9,0.441,1886,0.9613,1,2486,40.98,1,2486,40.98,1,2486,40.98,1,2776,46.84,0.5845,50.01,7,1410683
100.0,1,-1,confirm,1.0,1.46,-14.54,52.62,5471,51.16,17.54,6384,0.857,1.693,0.072,0.2265,10,0.5691,4542,0.8871,1,788,13.16,1,788,13.16,1,788,13.16,1,788,13.16,0.0144,50.9,9,1415395
100.0,1,1,confirm,1.0,4.39,-11.61,57.02,7768,52.63,67.25,8522,0.912,0.818,0.075,0.299,13,0.4274,1314,0.9576,1,320,-17.54,1,320,-17.54,1,320,-17.54,1,448,-17.54,0.7048,51.43,10,1421779
100.0,1,-1,confirm,1.0,-97.91,-113.91,4.38,19,102.29,97.91,1619,0.012,0.657,0.155,0.1867,13,0.4734,421,0.7664,1,575,-21.92,1,575,-21.92,1,575,-21.92,1,704,-19.0,0.3095,52.33,13,1430301
100.0,1,1,fallback,1.0,14.47,-1.53,65.12,20,50.65,1.45,940,0.021,2.903,0.265,0.5655,13,0.5869,3,0.8748,0,-1,,0,-1,,0,-1,,0,-1,,0.2966,102.34,13,1431920
100.0,1,-1,confirm,1.0,2.89,-13.11,53.47,1366,50.58,28.9,1503,0.909,2.08,0.051,-0.1798,14,0.1527,1091,0.8289,1,858,28.9,1,1178,28.9,0,-1,,1,1178,28.9,0.63,50.32,14,1432860
100.0,1,1,confirm,1.0,5.78,-10.22,56.37,6518,50.59,36.14,8107,0.804,0.747,0.108,0.2843,16,0.4595,628,0.9727,1,1194,30.36,1,1194,30.36,1,1194,30.36,1,1227,23.13,0.7705,50.85,14,1434363
100.0,1,-1,confirm,1.0,33.23,17.23,83.79,1449,50.56,8.67,2160,0.671,2.556,0.076,0.2695,17,0.3123,1304,0.8466,1,1653,56.34,1,1653,56.34,1,1653,56.34,1,2011,46.23,0.793,50.31,16,1442470
100.0,1,1,confirm,1.0,26.09,10.09,76.82,1902,50.73,11.6,3114,0.611,3.973,0.09,0.3848,17,0.458,1934,0.9106,1,709,-4.35,1,709,-4.35,1,709,-4.35,0,-1,,0.3174,50.99,17,1444630
100.0,1,-1,confirm,1.0,1.45,-14.55,52.05,1852,50.6,14.46,3383,0.547,2.948,0.116,0.1362,18,0.3146,2130,0.9276,1,1316,26.02,1,2447,20.24,1,2447,20.24,1,2488,18.79,0.614,50.35,18,1447744
100.0,1,1,confirm,1.0,82.42,66.42,135.92,19765,53.5,62.17,20228,0.977,4.233,0.126,0.4625,0,0.6316,2927,0.9847,1,838,-39.04,1,838,-39.04,1,838,-39.04,1,841,-40.49,0.6195,50.86,19,1451127
100.0,1,-1,confirm,1.0,-67.4,-83.4,35.85,6081,103.26,67.4,12997,0.468,0.869,0.133,-0.0437,2,0.5114,5847,0.9876,1,2126,14.34,1,2126,14.34,1,2126,14.34,1,2148,14.34,0.5823,52.78,0,1471355
100.0,1,1,fallback,1.0,74.07,58.07,126.78,1913,52.71,5.7,2553,0.749,1.444,0.135,0.0185,4,0.5675,1117,0.9503,1,46,-1.42,1,46,-1.42,1,1717,82.62,1,1717,82.62,0.3992,103.63,4,1484352
100.0,1,-1,confirm,1.0,-106.05,-122.05,-0.0,0,106.05,106.05,424,0.0,0.905,0.086,0.1912,5,0.1995,39,0.7148,1,277,-41.01,1,277,-41.01,0,-1,,1,300,-52.32,0.5786,52.05,5,1486905
100.0,1,1,fallback,1.0,83.95,67.95,135.72,310,51.77,-0.0,532,0.583,1.646,0.226,0.1754,5,0.3103,83,0.6352,0,-1,,0,-1,,0,-1,,0,-1,,0.7148,106.05,5,1487329
100.0,1,-1,confirm,1.0,37.46,21.46,87.42,678,49.95,2.78,1338,0.507,0.876,0.18,0.3172,5,0.3286,682,0.7772,1,951,55.5,1,951,55.5,1,951,55.5,1,951,55.5,0.3799,51.08,5,1487861
100.0,1,1,confirm,1.0,30.64,14.64,82.17,2602,51.53,33.43,3028,0.859,0.568,0.242,0.2736,6,0.3886,2518,0.8963,1,213,-19.5,1,213,-19.5,1,213,-19.5,1,436,-32.03,0.4959,50.39,5,1489199
100.0,1,-1,confirm,1.0,9.72,-6.28,62.48,2204,52.76,38.88,3337,0.66,0.722,0.189,0.0878,7,0.3861,1936,0.9535,1,296,-6.94,1,296,-6.94,1,296,-6.94,1,296,-6.94,0.2476,51.11,6,1492227
100.0,1,1,confirm,1.0,-97.29,-113.29,4.17,8,101.46,97.29,6768,0.001,2.612,0.133,0.1949,7,0.412,5777,0.962,1,436,-6.95,1,436,-6.95,1,436,-6.95,1,599,-25.02,0.0557,53.09,7,1495564
100.0,1,-1,fallback,1.0,-44.91,-60.91,5.61,76,50.53,44.91,1117,0.068,0.868,0.091,0.3704,9,0.406,34,0.9693,1,131,-7.02,1,131,-7.02,1,131,-7.02,1,131,-7.02,0.7387,101.42,9,1502332
100.0,1,1,confirm,1.0,18.16,2.16,69.86,8028,51.7,22.36,10519,0.763,5.041,0.192,0.1713,11,0.5906,3259,0.984,1,451,-1.4,1,451,-1.4,1,451,-1.4,1,451,-1.4,0.2721,50.55,9,1503449
100.0,1,-1,confirm,1.0,80.89,64.89,131.1,3318,50.21,5.58,4229,0.785,1.24,0.21,0.3669,13,0.6138,119,0.9875,1,248,12.55,1,248,12.55,1,248,12.55,1,315,22.32,0.2076,51.34,12,1513968
100.0,1,1,confirm,1.0,-73.12,-89.12,26.72,382,99.83,73.12,1605,0.238,0.482,0.131,0.3635,13,0.3866,334,0.6588,1,573,8.44,1,573,8.44,1,573,8.44,1,662,5.62,0.1601,50.88,13,1518197
100.0,1,-1,confirm,1.0,-33.99,-49.99,17.0,107,50.99,33.99,1290,0.083,1.287,0.176,0.3529,14,0.4698,752,0.9087,1,1290,-33.99,1,1290,-33.99,1,1290,-33.99,1,1290,-33.99,0.1643,99.57,14,1519802
100.0,1,1,confirm,1.0,132.69,116.69,186.34,903,53.64,1.41,929,0.972,6.79,0.305,0.3426,14,0.6031,144,0.8743,1,819,40.94,1,819,40.94,1,819,40.94,1,819,40.94,0.59,51.08,14,1521092
100.0,1,-1,confirm,1.0,-83.59,-99.59,22.29,853,105.88,83.59,1895,0.45,7.514,0.083,-0.1116,15,0.0571,848,0.6551,1,851,4.18,0,-1,,0,-1,,0,-1,,0.5347,52.66,14,1522021
100.0,1,1,fallback,1.0,-26.25,-42.25,31.78,112,58.03,26.25,166,0.675,1.886,0.164,0.4035,15,0.4335,152,0.5473,0,-1,,0,-1,,0,-1,,0,-1,,0.1062,106.12,15,1523916
100.0,1,-1,confirm,1.0,70.65,54.65,120.52,4243,49.87,11.08,5920,0.717,1.331,0.125,0.2159,16,0.2646,4477,0.9136,1,639,-1.39,1,1453,41.56,1,5115,94.2,1,1830,27.7,0.4431,57.84,15,1524082
100.0,1,1,confirm,1.0,-9.77,-25.77,40.46,5485,50.22,82.31,8879,0.618,1.188,0.156,0.2423,18,0.4024,3770,0.9758,1,389,-30.69,1,389,-30.69,1,3899,0.0,1,389,-30.69,0.706,50.48,17,1530002
100.0,1,-1,confirm,1.0,-107.53,-123.53,1.4,2,108.92,107.53,6306,0.0,1.113,0.076,-0.1589,19,0.6008,4109,0.9909,1,652,-20.95,1,871,-34.91,1,2676,-40.5,1,910,-40.5,0.2024,50.02,19,1538881
100.0,1,1,fallback,1.0,84.28,68.28,138.16,3715,53.88,33.16,3921,0.947,1.598,0.23,0.385,22,0.564,3411,0.9898,1,600,-23.49,1,600,-23.49,1,600,-23.49,0,-1,,0.3101,108.94,21,1545187
100.0,1,-1,confirm,1.0,-102.75,-118.75,1.37,93,104.12,102.75,593,0.157,0.611,0.075,-0.16,22,-0.0905,334,0.4018,0,-1,,0,-1,,0,-1,,0,-1,,0.0266,53.15,22,1549108
100.0,1,1,fallback,1.0,21.7,5.7,74.59,359,52.89,17.63,535,0.671,1.284,0.15,0.2139,22,0.421,85,0.7621,0,-1,,0,-1,,0,-1,,0,-1,,0.1886,104.14,22,1549701
100.0,1,-1,confirm,1.0,87.96,71.96,138.02,10476,50.07,23.0,11812,0.887,0.556,0.066,0.1152,1,0.3242,3568,0.9685,1,1181,29.77,1,1181,29.77,1,1181,29.77,1,1243,33.83,0.3716,52.5,22,1550236
100.0,1,1,confirm,1.0,32.76,16.76,83.28,5293,50.51,21.84,5820,0.909,2.134,0.143,-0.0247,3,0.6275,4172,0.9567,1,413,-12.29,1,413,-12.29,1,413,-12.29,1,493,-19.11,0.8403,50.77,1,1562048
100.0,1,-1,confirm,1.0,14.97,-1.03,65.32,8524,50.35,47.63,13440,0.634,1.769,0.137,0.5459,5,0.6228,8581,0.9822,1,70,-6.8,1,382,-25.85,1,382,-25.85,1,786,-34.02,0.082,50.09,3,1567868
100.0,1,1,confirm,1.0,87.22,71.22,139.0,11359,51.79,85.85,13030,0.872,4.651,0.147,0.2327,10,0.5695,7985,0.9672,1,112,1.36,1,319,-5.45,1,2458,-34.07,1,344,-8.18,0.8771,50.68,7,1581308
100.0,1,-1,confirm,1.0,97.27,81.27,147.26,5486,49.99,8.11,7228,0.759,0.502,0.071,0.4826,12,0.5349,5350,0.965,1,79,4.05,1,79,4.05,1,79,4.05,1,2044,67.55,0.485,51.08,10,1594338
100.0,1,1,confirm,1.0,35.47,19.47,85.95,1442,50.48,-0.0,2458,0.587,2.359,0.064,0.2104,13,0.4076,511,0.9197,1,1992,55.93,1,1992,55.93,1,1992,55.93,1,2229,60.03,0.5841,50.73,12,1601566
100.0,1,-1,confirm,1.0,-91.08,-107.08,12.23,377,103.32,91.08,5289,0.071,0.27,0.134,0.2911,13,0.3235,370,0.9076,1,612,5.44,1,612,5.44,1,612,5.44,1,844,-12.23,0.1265,50.05,13,1604024
100.0,1,1,fallback,1.0,-44.46,-60.46,6.74,2529,51.19,44.46,4309,0.587,2.469,0.1,0.0497,15,0.383,3493,0.972,1,885,-30.98,1,885,-30.98,1,885,-30.98,1,909,-30.98,0.8975,103.44,15,1609313
100.0,1,-1,confirm,1.0,-98.78,-114.78,13.53,1273,112.31,98.78,2308,0.552,1.965,0.117,0.081,16,0.4562,1490,0.9312,1,146,-1.35,1,146,-1.35,1,498,-13.53,1,160,-5.41,0.5242,51.16,16,1613622
100.0,1,1,fallback,1.0,-50.92,-66.92,0.0,0,50.92,50.92,512,0.0,4.623,0.271,0.4376,16,0.4376,0,0.72,0,-1,,0,-1,,0,-1,,0,-1,,0.7516,112.47,16,1615930
100.0,1,-1,confirm,1.0,-0.0,-16.0,49.83,3812,49.83,52.53,5454,0.699,0.704,0.193,0.4616,18,0.5652,4209,0.9421,1,601,-21.55,1,601,-21.55,1,601,-21.55,1,639,-29.63,0.5429,50.92,17,1616442
100.0,1,1,confirm,1.0,-59.26,-75.26,40.4,5669,99.66,59.26,8097,0.7,2.777,0.069,0.0536,20,0.409,4018,0.995,1,401,4.04,1,401,4.04,1,401,4.04,1,580,10.77,0.7809,50.08,18,1621896
100.0,1,-1,confirm,1.0,136.84,120.84,186.97,1471,50.13,1.35,2064,0.713,2.116,0.225,0.1967,21,0.2909,1401,0.8076,1,317,39.29,1,317,39.29,1,1975,154.45,1,723,55.55,0.5076,99.26,20,1629993
100.0,1,1,confirm,1.0,27.47,11.47,78.3,1694,50.82,5.49,2343,0.723,0.472,0.086,0.0771,21,0.4143,1004,0.956,1,1716,72.8,1,1716,72.8,1,1716,72.8,1,2155,45.33,0.185,51.08,21,1632057
100.0,1,-1,confirm,1.0,-1.37,-17.37,50.68,1879,52.05,35.62,3049,0.616,3.434,0.234,0.1129,22,0.2381,2809,0.9489,1,142,-6.85,1,142,-6.85,0,-1,,1,412,-15.07,0.1685,50.43,22,1634400
100.0,1,1,confirm,1.0,-72.59,-88.59,31.5,271,104.1,72.59,2626,0.103,0.93,0.18,0.3342,22,0.3482,253,0.9766,1,757,-24.65,1,757,-24.65,1,757,-24.65,1,1167,-15.07,0.2719,52.32,22,1637449
100.0,1,-1,fallback,1.0,-33.11,-49.11,20.7,120,53.81,33.11,1863,0.064,1.403,0.179,0.1018,23,0.3536,1512,0.9655,1,1727,-16.56,1,1727,-16.56,1,1727,-16.56,1,1811,-19.32,0.3204,103.77,23,1640075
100.0,1,1,confirm,1.0,6.88,-9.12,57.76,797,50.88,15.13,1013,0.787,2.177,0.119,-0.0428,0,0.2134,118,0.658,1,352,-4.13,1,352,-4.13,1,352,-4.13,1,390,-12.38,0.2977,53.92,0,1641938
100.0,1,-1,confirm,1.0,-96.19,-112.19,5.5,5,101.69,96.19,918,0.005,1.113,0.04,0.0795,0,0.0916,110,0.4154,1,250,-28.86,0,-1,,0,-1,,0,-1,,0.1338,50.59,0,1642951
100.0,1,1,fallback,1.0,-34.03,-50.03,16.33,10,50.36,34.03,684,0.015,4.281,0.194,0.336,0,0.336,10,0.6407,0,-1,,0,-1,,0,-1,,0,-1,,0.0362,101.75,0,1643869
100.0,1,-1,confirm,1.0,-77.85,-93.85,25.95,145,103.8,77.85,1749,0.083,0.28,0.144,0.2624,0,0.3588,461,0.7904,1,685,-21.85,1,685,-21.85,1,685,-21.85,1,740,-23.22,0.3816,50.28,0,1644553
100.0,1,1,fallback,1.0,109.77,93.77,161.27,545,51.5,18.97,620,0.879,3.794,0.225,0.2511,1,0.4498,320,0.7431,0,-1,,0,-1,,0,-1,,0,-1,,0.1079,104.07,1,1646302
100.0,1,-1,confirm,1.0,13.4,-2.6,64.34,336,50.94,21.45,783,0.429,0.372,0.005,-0.0818,1,0.1283,685,0.6489,1,749,22.79,1,749,22.79,0,-1,,0,-1,,0.3462,50.68,1,1646922
100.0,1,1,confirm,1.0,-96.64,-112.64,2.68,1,99.33,96.64,4122,0.0,0.565,0.015,0.0377,1,0.2193,415,0.9465,1,452,-17.45,1,452,-17.45,1,452,-17.45,1,518,1.34,0.1723,51.27,1,1647705
100.0,1,-1,confirm,1.0,14.91,-1.09,66.41,686,51.5,16.26,759,0.904,5.019,0.214,0.3306,3,0.3997,704,0.9238,0,-1,,0,-1,,0,-1,,0,-1,,0.5321,99.3,2,1651827
100.0,1,1,confirm,1.0,0.0,-16.0,52.94,1743,52.94,36.65,2545,0.685,0.428,0.09,0.2016,3,0.3213,2264,0.9089,1,1003,27.15,0,-1,,0,-1,,0,-1,,0.4539,51.85,3,1652586
100.0,1,-1,confirm,1.0,-59.73,-75.73,42.08,998,101.81,59.73,4961,0.201,1.117,0.107,0.2526,4,0.3585,810,0.8824,1,1020,28.51,1,1020,28.51,1,1020,28.51,1,1213,24.43,0.6933,52.66,3,1655131
100.0,1,1,fallback,1.0,-37.78,-53.78,13.49,3721,51.28,37.78,4443,0.837,2.358,0.113,0.0856,6,0.2978,4162,0.9555,1,1299,-5.4,1,1299,-5.4,1,1299,-5.4,1,1303,-10.79,0.5379,102.24,5,1660092
100.0,1,-1,confirm,1.0,-65.01,-81.01,36.57,1798,101.58,65.01,3187,0.564,0.597,0.121,0.2923,6,0.3194,1735,0.9168,1,130,-20.32,1,130,-20.32,1,2332,16.25,1,130,-20.32,0.619,51.21,6,1664535
100.0,1,1,fallback,1.0,-30.95,-46.95,20.19,978,51.14,30.95,2279,0.429,2.013,0.11,0.1567,7,0.3775,1556,0.9737,1,17,-1.35,1,1618,-10.77,1,1618,-10.77,1,1618,-10.77,0.42,101.96,7,1667722
100.0,1,-1,confirm,1.0,-0.0,-16.0,49.95,2746,49.95,33.75,3112,0.882,1.932,0.143,0.0449,8,0.5086,179,0.9571,1,1297,-33.75,1,1297,-33.75,1,1297,-33.75,1,1734,-20.25,0.8758,51.03,7,1670001
100.0,1,1,confirm,1.0,-4.05,-20.05,47.25,10311,51.3,68.84,11756,0.877,1.04,0.125,-0.3103,11,0.3485,1654,0.9795,1,182,-33.75,1,182,-33.75,1,2218,-39.15,1,3272,-67.49,0.2336,50.2,8,1673113
100.0,1,-1,confirm,1.0,-98.58,-114.58,2.7,589,101.28,98.58,5387,0.109,0.983,0.012,0.0935,12,0.6008,1602,0.8816,1,787,-17.56,1,787,-17.56,1,787,-17.56,1,1056,-4.05,0.0359,51.05,12,1684869
100.0,1,1,fallback,1.0,-46.8,-62.8,5.35,7,52.15,46.8,141,0.05,4.508,0.144,0.1025,13,0.1683,77,0.6896,0,-1,,0,-1,,0,-1,,0,-1,,0.6561,101.31,13,1690256
100.0,1,-1,confirm,1.0,116.89,100.89,166.6,4954,49.71,76.58,5238,0.946,0.903,0.08,-0.1546,14,0.2551,3542,0.7793,1,2732,36.28,1,2732,36.28,1,4497,135.7,1,4509,130.32,0.5563,52.13,13,1690397
100.0,1,1,confirm,1.0,-67.97,-83.97,32.63,1968,100.6,67.97,2946,0.668,3.888,0.059,0.2159,15,0.422,2132,0.8168,1,657,-14.95,1,772,9.52,1,2551,8.16,1,1521,1.36,0.5719,50.55,15,1695635
100.0,1,-1,fallback,1.0,8.21,-7.79,65.7,3075,57.49,20.53,4107,0.749,1.4,0.047,0.0375,16,0.3979,726,0.9132,1,1687,32.85,1,1687,32.85,1,1687,32.85,1,1712,27.37,0.5486,100.27,15,1698581
100.0,1,1,confirm,1.0,27.4,11.4,78.08,4700,50.68,50.68,6440,0.73,1.353,0.087,0.0187,18,0.2711,233,0.9897,1,600,-9.59,1,600,-9.59,1,600,-9.59,1,600,-9.59,0.2565,57.87,16,1702688
100.0,1,-1,confirm,1.0,51.91,35.91,102.46,2426,50.55,4.1,4561,0.532,4.13,0.121,0.4544,19,0.4567,2425,0.992,1,747,65.57,1,747,65.57,1,747,65.57,1,747,65.57,0.0021,50.29,18,1709128
100.0,1,1,confirm,1.0,-85.14,-101.14,20.6,273,105.74,85.14,8770,0.031,0.243,0.089,0.2816,20,0.5004,8454,0.9902,1,600,-13.73,1,600,-13.73,1,600,-13.73,1,660,-5.49,0.9917,51.07,20,1713689
