theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
100.0,0,-1,confirm,1.0,-68.34,-84.34,33.81,11978,102.15,68.34,35334,0.339,0.955,0.208,-0.3073,17,0.8444,10010,0.9929,1,1396,-28.95,1,1396,-28.95,1,1396,-28.95,1,2094,-41.95,0.3652,50.11,14,1433259
100.0,0,1,fallback,1.0,-8.96,-24.96,41.49,2305,50.45,8.96,4264,0.541,3.62,0.374,0.2431,0,0.4805,1709,0.9724,1,1033,-5.75,1,1033,-5.75,1,1033,-5.75,1,3375,0.72,0.4423,102.49,23,1468593
100.0,0,-1,confirm,1.0,-8.55,-24.55,42.38,47205,50.93,68.61,49038,0.963,0.667,0.193,0.5153,14,0.7882,34458,0.9898,1,1121,6.64,1,1121,6.64,1,1121,6.64,1,1121,6.64,0.2748,50.24,1,1472857
100.0,0,1,confirm,1.0,86.85,70.85,138.27,2131,51.42,2.11,4533,0.47,2.193,0.225,0.3333,15,0.5715,73,0.9798,1,1029,62.37,1,1029,62.37,1,1029,62.37,1,2721,105.52,0.2224,51.15,14,1521895
100.0,0,-1,confirm,1.0,-58.15,-74.15,48.23,5754,106.38,58.15,40910,0.141,1.592,0.138,0.2781,17,0.8231,37879,0.9982,1,1336,2.73,1,1336,2.73,1,1336,2.73,1,1343,-0.0,0.2524,50.72,16,1526428
100.0,0,1,fallback,1.0,-26.34,-42.34,23.9,4464,50.25,26.34,6174,0.723,0.763,0.227,0.3395,4,0.6715,1324,0.9451,1,830,-15.52,1,830,-15.52,1,830,-15.52,1,5335,-13.94,0.3698,106.9,3,1567338
100.0,0,-1,confirm,1.0,5.88,-10.12,56.65,12637,50.77,15.74,16482,0.767,1.724,0.692,0.626,8,0.8421,8701,0.9975,1,195,0.66,1,195,0.66,1,1305,-5.25,1,202,-0.27,0.587,50.13,5,1573512
100.0,0,1,confirm,1.0,-61.22,-77.22,39.49,5530,100.7,61.22,40034,0.138,2.317,0.065,0.1916,11,0.6668,14,0.9974,1,444,-15.95,1,444,-15.95,1,444,-15.95,1,600,-10.51,0.7237,51.06,9,1589994
100.0,0,-1,fallback,1.0,-1.86,-17.86,50.02,1877,51.88,7.1,3116,0.602,1.042,0.154,0.3672,21,0.6132,1366,0.9727,1,2005,34.77,1,2005,34.77,1,2005,34.77,1,2026,28.04,0.8399,100.31,20,1630028
100.0,0,1,confirm,1.0,-82.45,-98.45,19.05,23,101.5,82.45,7051,0.003,2.425,0.271,0.2038,21,0.2951,54,0.9731,1,604,13.24,1,604,13.24,1,604,13.24,1,761,-4.87,0.6308,52.14,21,1633144
100.0,0,-1,fallback,1.0,-44.32,-60.32,5.66,630,49.98,44.32,2472,0.255,1.104,0.045,-0.1068,23,0.2772,0,0.8706,1,393,-10.62,1,393,-10.62,1,393,-10.62,1,538,0.43,0.2886,101.31,23,1640195
100.0,0,1,confirm,1.0,25.28,9.28,77.14,1221,51.86,7.76,1955,0.625,2.835,0.316,0.4644,0,0.6079,1067,0.9541,1,637,17.08,1,637,17.08,1,637,17.08,0,-1,,0.4423,50.0,0,1642667
100.0,0,-1,confirm,1.0,-99.07,-115.07,4.1,78,103.17,99.07,2001,0.039,0.531,0.318,-0.2508,0,0.3495,1595,0.9223,1,459,-19.42,1,459,-19.42,1,1681,-60.2,1,525,-14.09,0.1693,51.46,0,1644622
100.0,0,1,fallback,1.0,14.63,-1.37,67.03,177,52.41,11.66,635,0.279,4.629,0.305,0.3812,1,0.4008,154,0.5602,1,599,26.18,1,599,26.18,1,599,26.18,0,-1,,0.308,103.21,1,1646623
100.0,0,-1,confirm,1.0,39.71,23.71,90.13,5255,50.42,32.56,6152,0.854,5.455,0.43,0.466,3,0.7096,4600,0.9759,1,1165,-23.56,1,1165,-23.56,1,1165,-23.56,1,1170,-25.11,0.4346,52.06,1,1647258
100.0,0,1,confirm,1.0,165.65,149.65,216.85,38610,51.2,56.3,39292,0.983,1.483,0.074,0.1205,14,0.67,9183,0.9855,1,745,7.11,1,745,7.11,1,745,7.11,1,1006,7.47,0.6198,50.88,3,1653410
100.0,0,-1,confirm,1.0,89.14,73.14,138.73,12266,49.6,10.4,14090,0.871,1.51,0.194,0.4984,17,0.5224,9022,0.9779,1,68,-5.51,1,1382,37.72,1,2166,64.88,1,2291,42.52,0.3313,50.11,14,1692702
100.0,0,1,confirm,1.0,-96.42,-112.42,2.81,12,99.23,96.42,15641,0.001,1.163,0.13,-0.1483,18,0.561,9809,0.9604,1,6763,-35.85,1,7391,-28.91,1,7391,-28.91,1,7490,-33.49,0.8512,50.29,18,1706792
100.0,0,-1,confirm,1.0,-8.11,-24.11,44.22,1051,52.33,8.11,8809,0.119,1.578,0.216,0.1128,22,0.5441,3092,0.9622,1,653,31.05,1,653,31.05,1,653,31.05,1,655,30.65,0.0153,99.2,22,1722433
100.0,0,1,confirm,1.0,-82.22,-98.22,21.11,7419,103.33,82.22,14746,0.503,2.505,0.401,0.3658,2,0.4284,11157,0.9609,1,140,-4.68,1,140,-4.68,1,140,-4.68,1,140,-4.68,0.5843,52.56,0,1731242
100.0,0,-1,fallback,1.0,113.97,97.97,163.68,5012,49.71,18.14,5609,0.894,1.084,0.236,0.2779,6,0.7262,1194,0.963,1,355,-14.36,1,355,-14.36,1,355,-14.36,1,386,-16.46,0.8199,103.11,4,1745988
100.0,0,1,confirm,1.0,-70.43,-86.43,32.78,2849,103.21,70.43,6257,0.455,6.171,0.162,0.2334,7,0.2906,2057,0.8632,1,333,2.23,1,333,2.23,1,2653,20.82,1,635,2.6,0.389,50.53,6,1751597
100.0,0,-1,fallback,1.0,31.04,15.04,81.15,633,50.11,20.06,881,0.719,4.666,0.178,0.4364,8,0.5724,161,0.7555,0,-1,,0,-1,,0,-1,,0,-1,,0.4587,102.87,8,1757854
100.0,0,1,confirm,1.0,3.52,-12.48,53.83,5470,50.31,10.18,7758,0.705,2.105,0.367,0.0255,10,0.4365,4934,0.9389,1,3132,41.24,1,3132,41.24,1,3132,41.24,1,3870,37.36,0.5872,50.52,8,1758735
100.0,0,-1,confirm,1.0,-2.48,-18.48,50.23,10183,52.71,58.09,10228,0.996,3.099,0.159,0.2,13,0.5655,4171,0.965,1,225,-1.81,1,225,-1.81,1,9621,25.18,1,399,-1.94,0.2811,50.04,10,1766493
100.0,0,1,confirm,1.0,38.5,22.5,90.67,2897,52.17,11.59,3189,0.908,0.424,0.136,0.0937,14,0.4334,2766,0.7598,1,1572,30.47,1,1572,30.47,1,1572,30.47,1,1667,26.29,0.5164,52.97,13,1776721
100.0,0,-1,confirm,1.0,1.92,-14.08,52.78,3617,50.86,39.98,5748,0.629,0.737,0.147,-0.2929,15,0.4568,1358,0.8876,1,295,-14.07,1,295,-14.07,1,295,-14.07,1,1947,-1.6,0.2036,51.7,14,1779910
100.0,0,1,confirm,1.0,-1.59,-17.59,50.18,723,51.77,14.07,2967,0.244,1.601,0.225,0.4642,16,0.5023,836,0.8294,1,1431,14.35,1,1431,14.35,1,1431,14.35,1,1459,14.01,0.6641,51.13,16,1785658
100.0,0,-1,confirm,1.0,14.41,-1.59,64.21,7049,49.8,29.85,8102,0.87,0.901,0.356,0.2658,18,0.44,369,0.9481,1,600,-3.46,1,600,-3.46,1,600,-3.46,1,1503,9.48,0.5844,51.51,16,1788625
100.0,0,1,confirm,1.0,61.52,45.52,112.7,23416,51.18,25.77,25944,0.903,1.021,0.209,0.3046,1,0.5694,15895,0.9973,1,61,-5.13,1,12362,32.31,1,12362,32.31,1,16667,33.65,0.3295,50.13,19,1796727
100.0,0,-1,confirm,1.0,2.76,-13.24,53.68,3723,50.92,1.05,4637,0.803,0.502,0.168,0.198,3,0.5184,343,0.9693,1,1022,13.9,1,1022,13.9,1,1022,13.9,1,1023,14.65,0.1104,50.61,2,1822671
100.0,0,1,confirm,1.0,-57.04,-73.04,46.08,7347,103.12,57.04,26544,0.277,5.075,0.547,0.248,5,0.5773,22891,0.9931,1,703,4.9,1,703,4.9,1,703,4.9,1,890,-1.25,0.4996,51.2,3,1827308
100.0,0,-1,fallback,1.0,-33.64,-49.64,16.74,1408,50.38,33.64,2553,0.552,0.967,0.047,-0.332,11,0.0979,792,0.8034,1,737,12.2,0,-1,,0,-1,,0,-1,,0.5904,102.65,10,1853852
100.0,0,1,confirm,1.0,41.74,25.74,92.72,570,50.98,4.06,901,0.633,3.92,0.429,0.5235,11,0.5235,570,0.9304,0,-1,,0,-1,,0,-1,,0,-1,,0.0533,50.46,11,1856405
100.0,0,-1,confirm,1.0,135.27,119.27,189.61,5334,54.34,12.28,5884,0.907,1.831,0.131,0.3764,13,0.3934,4835,0.9045,1,2064,9.22,1,2064,9.22,1,3403,39.11,1,2397,7.33,0.6416,50.51,11,1857306
100.0,0,1,confirm,1.0,-84.31,-100.31,16.94,22,101.24,84.31,615,0.036,1.368,0.106,0.0058,13,0.0612,67,0.5892,1,86,5.29,0,-1,,0,-1,,0,-1,,0.3883,55.39,13,1863190
100.0,0,-1,fallback,1.0,-14.61,-30.61,36.1,294,50.71,14.61,460,0.639,0.929,0.137,0.1663,13,0.3045,65,0.5434,0,-1,,0,-1,,0,-1,,0,-1,,0.4969,101.07,13,1863805
100.0,0,1,confirm,1.0,-99.33,-115.33,5.84,11,105.17,99.33,1686,0.007,0.52,0.013,-0.0973,13,0.0336,1679,0.5695,0,-1,,0,-1,,0,-1,,0,-1,,0.2142,50.9,13,1864265
100.0,0,-1,fallback,1.0,-34.63,-50.63,15.3,81,49.94,34.63,244,0.332,1.302,0.158,0.2012,14,0.2038,85,0.633,0,-1,,0,-1,,0,-1,,0,-1,,0.1076,105.11,14,1865951
100.0,0,1,confirm,1.0,-72.29,-88.29,27.89,787,100.18,72.29,4077,0.193,0.545,0.064,-0.0372,14,0.3691,441,0.801,1,642,9.58,1,642,9.58,1,642,9.58,1,922,2.06,0.2127,50.01,14,1866195
100.0,0,-1,fallback,1.0,38.68,22.68,90.39,2136,51.71,6.08,2576,0.829,0.289,0.029,-0.3148,16,0.5359,857,0.8596,1,1442,57.73,1,1442,57.73,1,1442,57.73,1,1457,62.33,0.3496,99.9,15,1870272
100.0,0,1,confirm,1.0,-75.96,-91.96,23.5,569,99.46,75.96,1992,0.286,1.323,0.117,-0.0072,16,0.0844,165,0.6673,1,195,-8.22,0,-1,,0,-1,,0,-1,,0.4059,52.18,16,1872848
100.0,0,-1,confirm,1.0,20.96,4.96,73.02,275,52.06,14.65,428,0.643,6.663,0.179,0.3788,16,0.5243,226,0.8873,0,-1,,0,-1,,0,-1,,0,-1,,0.5297,99.23,16,1874840
100.0,0,1,confirm,1.0,-82.24,-98.24,17.64,495,99.88,82.24,1589,0.312,0.877,0.047,-0.013,17,0.1043,1382,0.78,1,1428,-41.7,1,1428,-41.7,0,-1,,1,1491,-58.88,0.4529,52.44,16,1875268
100.0,0,-1,confirm,1.0,-31.61,-47.61,19.39,110,51.0,31.61,343,0.321,1.259,0.14,0.2712,17,0.3388,17,0.6391,0,-1,,0,-1,,0,-1,,0,-1,,0.2625,99.71,17,1876857
100.0,0,1,confirm,1.0,-77.98,-93.98,24.99,68,102.97,77.98,1269,0.054,0.436,0.01,-0.2106,17,0.0641,339,0.6024,1,311,3.19,0,-1,,0,-1,,0,-1,,0.048,51.1,17,1877200
100.0,0,-1,fallback,1.0,-37.88,-53.88,12.16,33,50.04,37.88,112,0.295,3.319,0.137,0.3205,17,0.3281,20,0.5839,0,-1,,0,-1,,0,-1,,0,-1,,0.271,102.72,17,1878469
100.0,0,1,confirm,1.0,38.29,22.29,88.88,2132,50.6,15.34,2796,0.763,0.703,0.09,0.0922,18,0.1686,2300,0.5077,1,602,2.02,1,602,2.02,0,-1,,0,-1,,0.4131,50.1,17,1878581
100.0,0,-1,confirm,1.0,-65.85,-81.85,35.46,867,101.31,65.85,5091,0.17,0.848,0.056,0.0489,18,0.4343,2082,0.864,1,613,11.85,1,613,11.85,1,3009,-35.73,1,3377,-22.9,0.1779,50.15,18,1881377
100.0,0,1,fallback,1.0,144.66,128.66,197.66,2969,53.0,4.68,3647,0.814,3.652,0.268,0.1067,20,0.3745,301,0.7508,1,901,99.38,1,901,99.38,1,901,99.38,1,1204,118.61,0.0614,101.67,20,1886468
100.0,0,-1,confirm,1.0,-64.82,-80.82,36.88,604,101.71,64.82,28441,0.021,0.475,0.123,0.4296,21,0.5688,14279,0.9554,1,1019,11.23,1,1019,11.23,1,1019,11.23,1,1148,-1.91,0.3951,51.97,21,1890115
100.0,0,1,fallback,1.0,59.71,43.71,110.52,9978,50.81,0.82,15998,0.624,0.659,0.271,0.1526,7,0.5225,958,0.9491,1,2300,58.9,1,2300,58.9,1,2300,58.9,1,2601,54.65,0.5262,102.08,4,1918556
100.0,0,-1,confirm,1.0,45.0,29.0,94.89,6273,49.89,21.0,6762,0.928,1.983,0.347,0.115,11,0.4626,5474,0.9497,1,139,-1.78,1,139,-1.78,1,1586,-17.54,1,571,-7.52,0.2378,50.25,9,1934554
100.0,0,1,confirm,1.0,7.61,-8.39,59.97,4514,52.36,47.84,4545,0.993,6.65,0.404,0.1466,12,0.4295,4252,0.8877,1,413,-11.34,1,413,-11.34,1,4532,17.35,1,565,-14.24,0.6518,50.37,11,1941316
100.0,0,-1,confirm,1.0,295.72,279.72,345.09,4681,49.37,6.46,4780,0.979,1.456,0.207,0.3376,13,0.4061,3491,0.8943,1,632,4.94,1,632,4.94,1,632,4.94,1,699,4.47,0.1343,52.05,12,1945861
100.0,0,1,confirm,1.0,-99.32,-115.32,0.0,0,99.32,99.32,169,0.0,0.631,0.117,-0.2754,13,-0.2103,164,0.1888,0,-1,,0,-1,,0,-1,,0,-1,,0.4841,51.13,13,1950641
100.0,0,-1,confirm,1.0,96.18,80.18,149.46,364,53.29,0.0,394,0.924,0.778,0.15,0.3199,13,0.4033,15,0.736,0,-1,,0,-1,,0,-1,,0,-1,,0.1888,99.32,13,1950810
100.0,0,1,confirm,1.0,167.98,151.98,219.27,620,51.29,-0.0,710,0.873,0.706,0.113,-0.0342,14,-0.0032,589,0.4292,0,-1,,0,-1,,0,-1,,0,-1,,0.3035,54.1,14,1951204
100.0,0,-1,confirm,1.0,53.86,37.86,105.26,307,51.4,28.6,331,0.927,2.01,0.031,-0.094,14,0.0346,0,0.4645,0,-1,,0,-1,,0,-1,,0,-1,,0.3437,50.19,14,1951914
100.0,0,1,confirm,1.0,24.35,8.35,77.15,235,52.8,35.2,778,0.302,1.086,0.002,0.006,14,0.098,0,0.449,1,165,39.25,0,-1,,0,-1,,0,-1,,0.044,51.94,14,1952245
100.0,0,-1,confirm,1.0,-91.14,-107.14,11.47,101,102.61,91.14,163,0.62,0.866,0.057,0.2539,14,0.2571,59,0.2243,1,155,-64.22,1,155,-64.22,1,155,-64.22,0,-1,,0.1842,52.4,14,1953023
100.0,0,1,fallback,1.0,59.55,43.55,112.29,34,52.74,-0.0,57,0.596,6.641,0.147,0.0858,14,0.1292,7,0.5192,0,-1,,0,-1,,0,-1,,0,-1,,0.2191,102.73,14,1953186
100.0,0,-1,confirm,1.0,82.25,66.25,132.5,796,50.24,0.0,982,0.811,0.561,0.081,0.0832,14,0.1673,582,0.5858,1,968,96.78,1,968,96.78,0,-1,,0,-1,,0.2041,52.16,14,1953243
100.0,0,1,confirm,1.0,-77.57,-93.57,22.58,90,100.15,77.57,766,0.117,1.958,0.043,0.0083,14,0.0399,55,0.2509,0,-1,,0,-1,,0,-1,,0,-1,,0.0018,50.92,14,1954225
100.0,0,-1,fallback,1.0,-28.96,-44.96,22.14,9,51.1,28.96,114,0.079,1.321,0.157,0.151,15,0.1557,12,0.2254,0,-1,,0,-1,,0,-1,,0,-1,,0.2415,99.92,15,1954991
100.0,0,1,confirm,1.0,-21.57,-37.57,30.16,1878,51.73,81.71,2097,0.896,1.589,0.078,0.2604,15,0.276,1779,0.6807,1,591,-50.09,1,1707,-34.33,0,-1,,0,-1,,0.2254,51.21,15,1955105
100.0,0,-1,confirm,1.0,-85.2,-101.2,25.92,191,111.11,85.2,1613,0.118,0.956,0.053,-0.1295,15,0.1264,488,0.6361,1,636,-17.9,1,636,-17.9,0,-1,,1,789,-19.18,0.3371,51.57,15,1957202
100.0,0,1,fallback,1.0,1.85,-14.15,53.8,248,51.94,30.85,310,0.8,3.261,0.133,0.073,16,0.1068,26,0.6667,1,83,-18.76,1,83,-18.76,0,-1,,0,-1,,0.3789,111.4,16,1958815
100.0,0,-1,confirm,1.0,47.92,31.92,101.72,3282,53.8,15.44,3548,0.925,1.07,0.058,0.0855,17,0.3443,2058,0.7691,1,2658,79.96,1,2658,79.96,1,2658,79.96,1,2700,83.3,0.1156,51.67,16,1959125
100.0,0,1,confirm,1.0,4.92,-11.08,55.48,3005,50.56,23.75,3707,0.811,2.029,0.163,-0.1476,18,0.2528,690,0.744,1,1036,4.32,1,1036,4.32,1,1036,4.32,1,1280,13.22,0.4397,54.35,17,1962673
100.0,0,-1,confirm,1.0,2.31,-13.69,52.53,4258,50.22,43.59,6479,0.657,3.046,0.061,0.1423,19,0.3781,5733,0.8843,1,57,7.38,1,4238,30.85,1,4238,30.85,0,-1,,0.1071,50.28,18,1966380
100.0,0,1,confirm,1.0,76.51,60.51,128.2,7051,51.69,22.35,7757,0.909,2.161,0.362,0.186,21,0.4548,3092,0.982,1,605,22.38,1,605,22.38,1,3436,-12.96,1,1070,20.69,0.4642,50.49,20,1972859
100.0,0,-1,confirm,1.0,196.53,180.53,246.25,14784,49.72,43.31,14816,0.998,2.432,0.259,0.4163,2,0.551,8760,0.9266,1,2147,12.35,1,2147,12.35,1,2147,12.35,1,2854,10.68,0.0451,51.03,22,1980616
100.0,0,1,confirm,1.0,-8.5,-24.5,41.84,884,50.34,67.3,970,0.911,0.509,0.161,0.1127,2,0.2092,958,0.5498,0,-1,,0,-1,,0,-1,,0,-1,,0.5791,50.97,2,1995432
100.0,0,-1,confirm,1.0,9.67,-6.33,62.55,1733,52.88,52.51,1867,0.928,1.632,0.082,0.0176,3,0.3909,1185,0.9305,1,1326,29.34,1,1326,29.34,1,1326,29.34,1,1526,25.25,0.2588,50.13,2,1996402
100.0,0,1,confirm,1.0,218.36,202.36,269.98,4387,51.62,11.84,4924,0.891,3.246,0.179,0.2301,4,0.3356,1392,0.8682,1,1005,44.76,1,1005,44.76,1,1005,44.76,0,-1,,0.2212,53.21,3,1998269
100.0,0,-1,confirm,1.0,-67.8,-83.8,36.81,5841,104.61,67.8,7970,0.733,1.489,0.173,-0.3233,6,0.5513,7666,0.9329,1,223,-15.4,1,223,-15.4,1,5017,8.1,1,1260,-2.33,0.2878,50.26,4,2003193
100.0,0,1,fallback,1.0,18.18,2.18,68.91,3667,50.73,35.85,4941,0.742,1.062,0.108,0.4458,7,0.4547,3885,0.9646,1,1616,-1.05,1,1616,-1.05,1,1616,-1.05,1,1724,5.58,0.6475,104.99,6,2011163
100.0,0,-1,confirm,1.0,148.65,132.65,199.23,10617,50.58,0.65,11004,0.965,0.778,0.104,0.3899,10,0.5218,10898,0.9482,1,959,29.48,1,959,29.48,1,959,29.48,1,983,25.48,0.5079,50.38,8,2016104
100.0,0,1,confirm,1.0,24.41,8.41,75.7,5335,51.29,44.18,5482,0.973,1.741,0.225,0.3369,12,0.3369,5335,0.8846,1,2138,-18.52,1,2138,-18.52,1,2138,-18.52,1,2176,-24.83,0.6303,51.61,11,2027108
100.0,0,-1,confirm,1.0,71.18,55.18,120.78,448,49.59,0.0,546,0.821,2.537,0.282,0.3221,12,0.3371,453,0.7055,0,-1,,0,-1,,0,-1,,0,-1,,0.5188,50.9,12,2032590
100.0,0,1,confirm,1.0,1.02,-14.98,53.44,36,52.41,-0.0,162,0.222,1.675,0.039,-0.1901,12,-0.1005,158,0.3438,0,-1,,0,-1,,0,-1,,0,-1,,0.7022,50.2,12,2033136
100.0,0,-1,confirm,1.0,2.81,-13.19,53.6,1367,50.78,21.34,1480,0.924,1.436,0.115,0.2481,13,0.4212,1027,0.8908,1,318,-6.83,1,318,-6.83,0,-1,,0,-1,,0.1555,52.14,12,2033298
100.0,0,1,confirm,1.0,-96.9,-112.9,2.22,1,99.13,96.9,390,0.003,1.282,0.036,-0.1806,13,-0.16,154,0.3741,0,-1,,0,-1,,0,-1,,0,-1,,0.1782,51.06,13,2034778
100.0,0,-1,confirm,1.0,-22.81,-38.81,28.32,3,51.13,22.81,35,0.086,4.811,0.16,0.1848,13,0.2095,0,0.1412,0,-1,,0,-1,,0,-1,,0,-1,,0.1712,99.1,13,2035168
100.0,0,1,confirm,1.0,195.7,179.7,250.44,2416,54.75,7.84,2510,0.963,1.158,0.175,0.287,14,0.2941,2329,0.7196,0,-1,,0,-1,,0,-1,,0,-1,,0.1079,51.28,13,2035203
100.0,0,-1,confirm,1.0,18.68,2.68,68.37,2341,49.69,46.84,2823,0.829,1.94,0.143,0.2695,14,0.3011,2519,0.6745,0,-1,,0,-1,,0,-1,,0,-1,,0.2878,53.41,14,2037713
100.0,0,1,confirm,1.0,-12.29,-28.29,38.61,1260,50.9,77.52,1411,0.893,3.683,0.175,0.2522,15,0.2657,1354,0.6427,1,401,-66.05,1,401,-66.05,0,-1,,0,-1,,0.5925,50.03,14,2040536
100.0,0,-1,confirm,1.0,-97.49,-113.49,3.57,28,101.06,97.49,870,0.032,0.747,0.029,-0.2181,15,-0.1073,449,0.3606,0,-1,,0,-1,,0,-1,,0,-1,,0.6234,50.7,15,2041947
100.0,0,1,fallback,1.0,-28.36,-44.36,22.66,813,51.02,39.29,1450,0.561,1.263,0.103,0.2182,15,0.3153,1113,0.824,1,555,-24.82,1,555,-24.82,1,555,-24.82,0,-1,,0.1851,101.1,15,2042817
100.0,0,-1,confirm,1.0,-13.62,-29.62,36.88,1819,50.5,63.76,2622,0.694,3.502,0.129,0.0075,16,0.2156,1302,0.7854,1,522,-23.54,1,522,-23.54,1,1615,-1.33,1,586,-63.76,0.7275,50.91,15,2044267
100.0,0,1,confirm,1.0,-81.91,-97.91,17.73,49,99.64,81.91,6944,0.007,2.329,0.214,0.3324,16,0.4914,5270,0.9454,1,592,-34.51,1,592,-34.51,1,592,-34.51,1,914,-24.54,0.2339,50.69,16,2046889
100.0,0,-1,confirm,1.0,-16.34,-32.34,34.92,1637,51.26,17.0,2265,0.723,1.952,0.097,0.2549,18,0.5546,0,0.8836,1,419,-4.3,1,419,-4.3,1,419,-4.3,1,497,-0.47,0.3354,99.46,18,2053833
100.0,0,1,confirm,1.0,1.67,-14.33,53.27,18161,51.6,48.77,19543,0.929,4.562,0.161,0.3766,0,0.8112,11866,0.9877,1,1742,6.01,1,1742,6.01,1,1742,6.01,1,3710,-28.06,0.6122,51.44,19,2056098
100.0,0,-1,confirm,1.0,-100.92,-116.92,1.97,7,102.89,100.92,22429,0.0,0.357,0.441,0.2588,0,0.7702,20636,0.9883,1,129,-4.51,1,129,-4.51,1,129,-4.51,1,129,-4.51,0.6071,51.33,0,2075641
100.0,0,1,fallback,1.0,-36.99,-52.99,13.49,4090,50.48,36.99,16765,0.244,4.384,0.32,-0.3026,7,0.7668,5135,0.988,1,600,-21.06,1,600,-21.06,1,600,-21.06,1,600,-21.06,0.2788,102.91,6,2098070
100.0,0,-1,confirm,1.0,-91.01,-107.01,11.57,642,102.58,91.01,13419,0.048,1.841,0.206,0.4781,11,0.7291,2831,0.9821,1,1105,-24.45,1,1105,-24.45,1,1105,-24.45,1,1140,-15.3,0.3479,50.41,11,2114835
100.0,0,1,fallback,1.0,-29.82,-45.82,20.39,1640,50.21,29.82,6686,0.245,3.194,0.256,0.0953,15,0.459,0,0.9687,1,600,-8.17,1,600,-8.17,1,600,-8.17,1,706,-14.33,0.923,102.7,15,2128254
100.0,0,-1,confirm,1.0,39.64,23.64,90.39,9321,50.74,3.27,15056,0.619,1.618,0.141,0.2994,19,0.5742,13660,0.9841,1,555,12.32,1,555,12.32,1,555,12.32,1,615,11.25,0.2887,50.11,17,2134940
100.0,0,1,confirm,1.0,-88.41,-104.41,14.37,1049,102.78,88.41,3807,0.276,0.742,0.316,0.0558,21,0.518,836,0.9546,1,1076,11.06,1,1076,11.06,1,1076,11.06,1,1262,10.73,0.3035,51.21,21,2149996
100.0,0,-1,fallback,1.0,-51.66,-67.66,0.84,1,52.51,51.66,742,0.001,5.316,0.35,0.5827,22,0.5836,0,0.6453,1,545,-32.16,1,545,-32.16,1,545,-32.16,1,589,-36.51,0.414,102.63,22,2153803
100.0,0,1,confirm,1.0,10.68,-5.32,62.21,36581,51.52,66.54,41584,0.88,5.86,0.517,0.4583,8,0.8338,13661,0.9987,1,124,2.54,1,124,2.54,1,124,2.54,1,139,1.02,0.4931,52.51,22,2154545
100.0,0,-1,confirm,1.0,109.8,93.8,160.02,35142,50.22,33.27,36502,0.963,5.51,0.284,0.3299,19,0.7417,18410,0.9915,1,722,-6.78,1,722,-6.78,1,722,-6.78,1,761,-5.55,0.6085,51.2,10,2196129
100.0,0,1,confirm,1.0,4.09,-11.91,54.79,6819,50.7,40.33,7482,0.911,3.317,0.245,0.1283,22,0.5556,3614,0.9759,1,926,19.87,1,926,19.87,1,926,19.87,1,2699,14.5,0.5218,51.04,20,2232631
100.0,0,-1,confirm,1.0,17.44,1.44,67.19,344,49.74,5.87,476,0.723,2.913,0.196,0.4743,22,0.5249,253,0.8844,1,181,9.56,0,-1,,0,-1,,0,-1,,0.2388,50.42,22,2240113
100.0,0,1,confirm,1.0,-97.74,-113.74,4.37,87,102.11,97.74,1830,0.048,0.423,0.043,-0.2468,22,0.1144,468,0.903,1,598,-32.61,1,598,-32.61,0,-1,,1,601,-32.61,0.4594,50.08,22,2240589
100.0,0,-1,fallback,1.0,-50.85,-66.85,-0.0,0,50.85,50.85,464,0.0,5.32,0.101,0.5101,22,0.5101,0,0.6583,0,-1,,0,-1,,0,-1,,0,-1,,0.621,102.06,22,2242419
100.0,0,1,confirm,1.0,56.73,40.73,107.39,2249,50.66,4.79,3523,0.638,1.736,0.194,0.3366,23,0.3647,199,0.958,1,750,17.21,1,750,17.21,1,750,17.21,1,811,8.42,0.6583,50.85,23,2242883
100.0,0,-1,confirm,1.0,39.64,23.64,91.35,2265,51.72,24.52,2477,0.914,2.83,0.115,0.3944,0,0.5861,0,0.8531,1,698,0.34,1,698,0.34,1,698,0.34,1,773,-18.81,0.7907,50.13,0,2246406
100.0,0,1,confirm,1.0,11.2,-4.8,65.42,1076,54.22,22.59,2160,0.498,2.289,0.233,0.1311,0,0.2846,530,0.8453,1,1127,62.04,1,1127,62.04,1,1127,62.04,1,2154,19.22,0.6297,52.2,0,2248883
100.0,0,-1,confirm,1.0,28.14,12.14,79.56,3392,51.41,32.94,3554,0.954,4.972,0.335,0.2832,2,0.5828,2561,0.8964,1,606,4.78,1,606,4.78,1,606,4.78,1,745,13.87,0.1391,53.87,1,2251043
100.0,0,1,confirm,1.0,117.46,101.46,168.56,4416,51.1,15.08,4921,0.897,1.086,0.185,0.2443,3,0.5643,1294,0.8814,1,2019,83.55,1,2019,83.55,1,2019,83.55,1,2295,84.18,0.3949,51.83,2,2254597
