theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,1,1,fallback,1.0,24.08,8.08,64.49,1018,40.41,16.34,1064,0.957,1.771,0.153,0.3351,13,0.3382,1009,0.8541,1,621,6.02,1,621,6.02,1,621,6.02,1,638,-4.3,0.3327,82.36,12,477811
80.0,1,-1,confirm,1.0,44.6,28.6,84.92,1963,40.32,36.88,2046,0.959,0.433,0.151,0.2808,13,0.3263,1860,0.7895,1,935,-6.0,1,935,-6.0,1,935,-6.0,1,1090,12.01,0.4758,40.15,13,478875
80.0,1,1,confirm,1.0,4.31,-11.69,45.67,44,41.36,0.86,150,0.293,1.264,0.038,-0.1624,13,-0.1509,91,0.4492,0,-1,,0,-1,,0,-1,,0,-1,,0.0147,40.66,13,480921
80.0,1,-1,confirm,1.0,-50.81,-66.81,32.73,1595,83.54,50.81,3070,0.52,1.653,0.117,0.1972,14,0.3525,2991,0.8955,1,259,10.34,1,259,10.34,1,259,10.34,1,460,6.03,0.4067,41.17,13,481071
80.0,1,1,fallback,1.0,-16.28,-32.28,23.99,258,40.27,16.28,822,0.314,1.408,0.107,-0.1134,14,-0.0832,111,0.5495,0,-1,,0,-1,,0,-1,,0,-1,,0.3403,83.82,14,484141
80.0,1,-1,confirm,1.0,-79.82,-95.82,2.57,14,82.4,79.82,905,0.015,0.401,0.07,0.1835,14,0.1928,1,0.9462,1,208,-16.31,1,208,-16.31,0,-1,,1,304,-32.62,0.0004,40.18,14,484963
80.0,1,1,fallback,1.0,48.54,32.54,91.11,967,42.57,22.99,1094,0.884,1.301,0.229,0.1194,15,0.3665,201,0.6334,1,522,4.26,1,522,4.26,1,522,4.26,0,-1,,0.354,82.42,14,485868
80.0,1,-1,confirm,1.0,51.69,35.69,92.37,879,40.67,15.25,1778,0.494,1.711,0.172,0.0585,15,0.2908,445,0.9141,1,1494,72.88,1,1494,72.88,1,1494,72.88,1,1650,71.18,0.0888,42.19,15,486962
80.0,1,1,confirm,1.0,4.26,-11.74,45.14,436,40.89,11.07,597,0.73,2.095,0.168,0.2129,15,0.2888,2,0.8538,1,568,11.07,1,568,11.07,1,568,11.07,0,-1,,0.2114,41.05,15,488740
80.0,1,-1,confirm,1.0,16.18,0.18,56.19,331,40.02,0.0,466,0.71,1.399,0.135,0.0535,16,0.2158,450,0.9825,0,-1,,0,-1,,0,-1,,0,-1,,0.5827,40.7,15,489337
80.0,1,1,confirm,1.0,0.0,-16.0,40.93,910,40.93,17.91,1491,0.61,0.989,0.13,0.181,16,0.2347,999,0.8941,0,-1,,0,-1,,0,-1,,0,-1,,0.0025,40.24,16,489803
80.0,1,-1,confirm,1.0,23.88,7.88,63.96,405,40.08,1.71,503,0.805,2.341,0.229,0.2609,16,0.2762,481,0.6963,1,169,26.44,0,-1,,0,-1,,0,-1,,0.8638,40.77,16,491294
80.0,1,1,confirm,1.0,-76.08,-92.08,3.42,326,79.5,76.08,1617,0.202,0.511,0.015,-0.165,16,0.1306,1340,0.8934,1,1205,-43.6,1,1344,-47.87,0,-1,,0,-1,,0.2585,40.34,16,491797
80.0,1,-1,confirm,1.0,-28.43,-44.43,13.78,9,42.21,28.43,131,0.069,2.423,0.137,0.0002,17,0.0172,30,0.2095,0,-1,,0,-1,,0,-1,,0,-1,,0.7665,79.47,17,493414
80.0,1,1,confirm,1.0,-3.44,-19.44,36.94,1409,40.37,51.54,1580,0.892,1.823,0.206,0.2194,17,0.3187,660,0.8816,1,1041,-6.01,1,1041,-6.01,1,1041,-6.01,0,-1,,0.0238,42.27,17,493545
80.0,1,-1,confirm,1.0,-43.82,-59.82,36.95,238,80.77,43.82,1033,0.23,1.29,0.163,0.1024,17,0.1836,1006,0.8217,1,394,14.61,1,394,14.61,0,-1,,1,394,14.61,0.3792,40.22,17,495125
80.0,1,1,fallback,1.0,43.63,27.63,88.97,1061,45.34,3.42,1486,0.714,0.881,0.205,0.2888,18,0.5219,825,0.9572,1,1356,58.17,1,1356,58.17,1,1356,58.17,1,1417,56.46,0.1682,81.07,17,496158
80.0,1,-1,confirm,1.0,-60.48,-76.48,22.15,1431,82.62,60.48,3966,0.361,1.133,0.167,0.047,18,0.3979,2070,0.8933,1,58,-12.78,1,58,-12.78,1,1766,-17.04,1,58,-12.78,0.4008,44.94,18,497644
80.0,1,1,fallback,1.0,4.23,-11.77,45.72,740,41.49,5.93,1195,0.619,1.255,0.054,-0.0404,19,0.3573,124,0.7257,1,654,16.09,1,654,16.09,1,654,16.09,0,-1,,0.168,82.81,19,501610
80.0,1,-1,confirm,1.0,27.08,11.08,66.86,1071,39.78,22.85,1168,0.917,0.628,0.142,-0.0036,19,0.1689,563,0.8133,1,600,5.92,1,600,5.92,0,-1,,1,1136,40.62,0.2484,41.3,19,502805
80.0,1,1,confirm,1.0,-52.61,-68.61,27.16,368,79.77,52.61,818,0.45,0.705,0.063,0.0428,20,0.0955,610,0.6895,1,10,-4.24,0,-1,,0,-1,,0,-1,,0.2563,40.04,19,503973
80.0,1,-1,confirm,1.0,-12.8,-28.8,27.3,480,40.1,17.92,842,0.57,0.399,0.168,0.1697,20,0.215,2,0.8665,1,507,19.62,1,507,19.62,1,507,19.62,1,511,17.06,0.4402,79.55,20,504791
80.0,1,1,confirm,1.0,2.56,-13.44,43.45,796,40.9,26.41,1436,0.554,0.881,0.196,0.0974,20,0.4047,66,0.8764,1,308,11.08,1,308,11.08,1,308,11.08,1,369,16.19,0.5244,40.21,20,505633
80.0,1,-1,confirm,1.0,-78.36,-94.36,5.96,107,84.33,78.36,997,0.107,1.214,0.17,0.1672,20,0.1963,23,0.9233,1,292,-10.22,1,292,-10.22,0,-1,,1,381,-15.33,0.8212,40.72,20,507069
80.0,1,1,fallback,1.0,-12.68,-28.68,27.89,1136,40.57,21.97,3110,0.365,0.942,0.059,0.0429,21,0.3647,64,0.9347,1,419,5.07,1,419,5.07,1,419,5.07,1,704,-20.28,0.3595,84.38,21,508066
80.0,1,-1,confirm,1.0,42.31,26.31,82.93,1171,40.62,0.0,1330,0.88,1.669,0.108,-0.0516,22,0.4044,154,0.9142,1,753,60.93,1,753,60.93,1,753,60.93,1,1070,67.7,0.3063,40.46,21,511176
80.0,1,1,confirm,1.0,-0.85,-16.85,41.64,3069,42.49,28.04,3290,0.933,8.002,0.129,0.7982,23,0.8089,3057,0.9725,1,189,13.6,1,189,13.6,1,2678,0.0,1,243,17.85,0.1983,40.96,22,512506
80.0,1,-1,confirm,1.0,52.69,36.69,92.64,3568,39.95,1.7,3609,0.989,2.551,0.108,0.5965,0,0.5965,3568,0.9756,1,1537,42.5,1,1537,42.5,1,1537,42.5,0,-1,,0.9514,42.32,23,515796
80.0,1,1,confirm,1.0,-71.77,-87.77,8.54,14,80.31,71.77,388,0.036,3.33,0.072,-0.5043,0,-0.4368,91,0.443,0,-1,,0,-1,,0,-1,,0,-1,,0.6974,40.32,0,519405
80.0,1,-1,fallback,1.0,30.12,14.12,70.57,953,40.45,1.72,1114,0.855,1.034,0.083,0.463,0,0.6296,470,0.97,0,-1,,0,-1,,0,-1,,0,-1,,0.3081,80.25,0,519793
80.0,1,1,confirm,1.0,-75.1,-91.1,14.67,27,89.77,75.1,4166,0.006,0.555,0.04,-0.2127,0,0.4535,2290,0.9434,1,3047,-18.99,1,3047,-18.99,1,3047,-18.99,1,3747,-56.11,0.6792,40.73,0,520907
80.0,1,-1,fallback,1.0,-40.01,-56.01,1.74,27,41.75,40.01,713,0.038,2.681,0.123,0.2975,1,0.3029,29,0.7249,0,-1,,0,-1,,0,-1,,0,-1,,0.0839,89.64,1,525073
80.0,1,1,confirm,1.0,-77.96,-93.96,1.73,49,79.7,77.96,1953,0.025,1.116,0.159,-0.0974,2,0.4721,1824,0.9567,1,766,-50.24,1,766,-50.24,1,766,-50.24,1,1130,-55.44,0.5562,41.75,2,525786
80.0,1,-1,confirm,1.0,-24.45,-40.45,16.59,172,41.03,24.45,574,0.3,2.324,0.133,0.0253,2,0.1361,321,0.6394,1,401,-17.46,1,401,-17.46,0,-1,,0,-1,,0.4238,79.68,2,527739
80.0,1,1,confirm,1.0,29.61,13.61,70.55,1911,40.93,17.42,2332,0.819,1.132,0.068,0.0623,3,0.4102,2239,0.9686,1,352,-7.84,1,691,31.35,1,1837,63.58,1,876,34.84,0.515,41.1,2,528313
80.0,1,-1,confirm,1.0,-76.42,-92.42,8.68,458,85.1,76.42,4197,0.109,0.85,0.095,-0.0886,3,0.5524,3310,0.9881,1,645,1.74,1,645,1.74,1,1255,-26.05,1,1557,-31.26,0.5067,40.65,3,530645
80.0,1,1,fallback,1.0,64.63,48.63,106.0,418,41.37,6.89,502,0.833,0.906,0.195,0.2982,4,0.3966,47,0.6332,0,-1,,0,-1,,0,-1,,0,-1,,0.6686,85.17,4,534842
80.0,1,-1,confirm,1.0,6.85,-9.15,47.09,1843,40.24,27.4,2056,0.896,0.161,0.061,0.1035,5,0.3553,1964,0.9373,1,1145,9.42,1,1145,9.42,0,-1,,1,1356,0.86,0.4536,40.93,4,535344
80.0,1,1,confirm,1.0,36.84,20.84,77.97,1210,41.13,12.85,2131,0.568,1.037,0.229,0.044,5,0.5549,2021,0.9486,1,1214,70.26,1,1214,70.26,1,1214,70.26,1,1292,54.84,0.39,40.43,5,537400
80.0,1,-1,confirm,1.0,1.71,-14.29,41.83,5852,40.12,46.1,6442,0.908,1.388,0.19,0.6576,7,0.8336,5712,0.9905,1,1081,-18.78,1,1081,-18.78,1,1081,-18.78,1,1251,-22.2,0.3102,40.81,5,539531
80.0,1,1,confirm,1.0,-65.74,-81.74,16.22,654,81.97,65.74,6679,0.098,0.8,0.145,0.2365,7,0.4109,527,0.9918,1,656,11.95,1,656,11.95,1,656,11.95,1,657,9.39,0.4576,40.29,7,545973
80.0,1,-1,fallback,1.0,30.94,14.94,72.2,3812,41.25,7.74,4905,0.777,0.912,0.139,0.3391,10,0.5837,4222,0.9759,1,979,15.47,1,979,15.47,1,979,15.47,1,1047,14.61,0.0303,81.83,9,552652
80.0,1,1,confirm,1.0,-7.76,-23.76,32.76,4470,40.52,61.21,6646,0.673,0.543,0.211,-0.0981,12,0.3856,4248,0.9508,1,689,-26.73,1,689,-26.73,1,689,-26.73,1,759,-31.9,0.6586,41.55,10,557557
80.0,1,-1,confirm,1.0,-0.86,-16.86,40.55,3252,41.42,65.57,3552,0.916,1.585,0.066,0.1547,13,0.5056,2025,0.9185,1,278,0.86,1,981,-24.16,1,981,-24.16,1,998,-40.55,0.7067,40.39,12,564203
80.0,1,1,confirm,1.0,-44.86,-60.86,37.1,396,81.96,44.86,1721,0.23,0.77,0.115,0.3149,13,0.3661,452,0.7079,1,981,6.04,1,981,6.04,1,981,6.04,1,1040,-9.49,0.3582,41.58,13,567755
80.0,1,-1,fallback,1.0,68.46,52.46,108.33,626,39.86,19.07,699,0.896,2.9,0.144,0.4066,14,0.4095,625,0.7538,0,-1,,0,-1,,0,-1,,0,-1,,0.272,81.66,14,569476
80.0,1,1,confirm,1.0,-75.04,-91.04,4.36,10,79.41,75.04,775,0.013,0.818,0.084,-0.3119,14,-0.1012,532,0.641,0,-1,,0,-1,,0,-1,,0,-1,,0.4966,40.3,14,570175
80.0,1,-1,confirm,1.0,13.19,-2.81,56.27,794,43.08,22.86,996,0.797,2.686,0.112,0.2377,14,0.2501,791,0.6618,1,309,-11.43,1,309,-11.43,0,-1,,0,-1,,0.6351,79.37,14,570950
80.0,1,1,confirm,1.0,15.85,-0.15,56.34,1094,40.5,24.65,1516,0.722,0.602,0.081,0.1151,15,0.4264,727,0.924,1,1327,44.9,1,1327,44.9,1,1327,44.9,1,1327,44.9,0.2551,43.32,14,571946
80.0,1,-1,confirm,1.0,18.46,2.46,58.89,1248,40.43,21.97,1372,0.91,0.517,0.065,-0.044,15,0.0959,1284,0.7404,1,1323,28.13,0,-1,,0,-1,,0,-1,,0.4087,40.27,15,573462
80.0,1,1,confirm,1.0,-72.21,-88.21,7.93,97,80.13,72.21,1020,0.095,0.355,0.016,0.1048,15,0.2033,527,0.8974,1,598,-27.3,1,598,-27.3,1,598,-27.3,1,917,-41.39,0.636,40.67,15,574834
80.0,1,-1,fallback,1.0,-38.14,-54.14,3.55,17,41.69,38.14,241,0.071,1.67,0.11,0.1349,15,0.1441,0,0.2121,0,-1,,0,-1,,0,-1,,0,-1,,0.8208,80.07,15,575854
80.0,1,1,confirm,1.0,-79.53,-95.53,0.88,1,80.41,79.53,2201,0.0,1.01,0.009,-0.076,16,0.1842,1042,0.8363,1,362,-38.88,1,1104,-75.11,0,-1,,1,1199,-67.16,0.101,41.7,16,576095
80.0,1,-1,fallback,1.0,-15.14,-31.14,34.74,109,49.88,15.14,170,0.641,2.234,0.141,0.2766,16,0.3967,0,0.5552,0,-1,,0,-1,,0,-1,,0,-1,,0.198,80.4,16,578296
80.0,1,1,confirm,1.0,8.0,-8.0,48.91,268,40.91,2.67,567,0.473,1.173,0.005,-0.1492,16,0.0691,539,0.789,0,-1,,0,-1,,0,-1,,0,-1,,0.3791,50.05,16,578466
80.0,1,-1,confirm,1.0,-63.98,-79.98,16.88,285,80.87,63.98,752,0.379,0.366,0.095,-0.0491,16,0.0202,43,0.5987,0,-1,,0,-1,,0,-1,,0,-1,,0.5993,40.71,16,579033
80.0,1,1,fallback,1.0,90.95,74.95,131.57,1882,40.62,4.42,2177,0.864,1.047,0.118,-0.1075,17,0.4388,7,0.8862,1,314,-0.88,1,314,-0.88,1,314,-0.88,1,314,-0.88,0.3719,81.0,17,579785
80.0,1,-1,confirm,1.0,20.13,4.13,60.38,1476,40.25,24.5,2328,0.634,2.922,0.129,0.0118,18,0.4187,536,0.9438,1,1101,30.63,1,1101,30.63,1,1101,30.63,1,1126,29.75,0.7327,40.09,17,581962
80.0,1,1,confirm,1.0,9.64,-6.36,50.85,118,41.21,1.75,309,0.382,1.16,0.164,0.057,18,0.1932,292,0.9376,0,-1,,0,-1,,0,-1,,0,-1,,0.5545,40.5,18,584290
80.0,1,-1,confirm,1.0,-0.88,-16.88,39.42,1586,40.29,11.39,2452,0.647,2.117,0.181,-0.1639,18,0.039,2118,0.9735,0,-1,,0,-1,,0,-1,,0,-1,,0.3713,41.0,18,584599
80.0,1,1,confirm,1.0,-9.63,-25.63,30.66,3159,40.29,49.05,3344,0.945,0.923,0.179,0.1377,19,0.5599,1533,0.9797,1,246,-9.63,1,246,-9.63,1,2183,-33.28,1,616,-24.52,0.6369,40.45,19,587051
80.0,1,-1,confirm,1.0,17.53,1.53,57.86,7478,40.33,44.71,8376,0.893,1.273,0.057,0.0888,22,0.4432,1158,0.9897,1,261,2.63,1,261,2.63,1,1164,-2.63,1,515,-13.15,0.487,40.17,19,590395
80.0,1,1,confirm,1.0,-55.33,-71.33,24.59,821,79.92,55.33,8016,0.102,0.482,0.095,-0.3119,22,0.6217,6100,0.9883,1,177,9.66,1,177,9.66,1,177,9.66,1,362,11.42,0.7459,40.56,22,598771
80.0,1,-1,confirm,1.0,3.53,-12.47,45.04,660,41.51,13.25,974,0.678,1.28,0.176,0.2095,0,0.4223,0,0.7376,0,-1,,0,-1,,0,-1,,0,-1,,0.5054,79.73,0,606787
80.0,1,1,confirm,1.0,7.95,-8.05,48.59,534,40.64,16.79,1083,0.493,0.717,0.209,0.0943,0,0.1438,483,0.8187,1,601,33.57,1,601,33.57,0,-1,,1,1060,20.32,0.3598,41.7,0,607761
80.0,1,-1,confirm,1.0,7.06,-8.94,47.67,2139,40.61,37.08,2572,0.832,0.738,0.171,-0.0505,1,0.2837,51,0.775,1,178,8.83,1,178,8.83,1,178,8.83,1,178,8.83,0.2349,40.44,1,608844
80.0,1,1,confirm,1.0,-75.09,-91.09,4.42,19,79.51,75.09,1548,0.012,0.795,0.079,0.2952,1,0.577,499,0.953,0,-1,,0,-1,,0,-1,,0,-1,,0.1929,40.8,1,611416
80.0,1,-1,confirm,1.0,-6.23,-22.23,34.71,626,40.94,11.57,837,0.748,1.854,0.111,0.0351,2,0.0729,807,0.8157,0,-1,,0,-1,,0,-1,,0,-1,,0.2253,79.47,2,612964
80.0,1,1,confirm,1.0,-73.83,-89.83,7.12,4,80.95,73.83,1032,0.004,0.847,0.065,-0.033,2,0.1572,399,0.9864,1,603,-43.59,1,603,-43.59,0,-1,,1,642,-64.94,0.6928,41.09,2,613801
80.0,1,-1,fallback,1.0,-37.64,-53.64,3.58,394,41.22,37.64,1022,0.386,0.588,0.09,-0.1053,2,0.1863,953,0.752,1,209,-0.9,0,-1,,0,-1,,0,-1,,0.7807,80.89,2,614833
80.0,1,1,confirm,1.0,-48.21,-64.21,33.03,1510,81.24,48.21,5551,0.272,2.57,0.238,0.6045,3,0.6194,1532,0.9849,1,609,-2.68,1,609,-2.68,1,609,-2.68,1,706,6.25,0.0393,41.24,3,615855
80.0,1,-1,fallback,1.0,-8.07,-24.07,32.3,2568,40.37,25.12,3433,0.748,0.614,0.165,-0.246,5,0.6786,1725,0.9753,1,1099,-0.9,1,1099,-0.9,1,1099,-0.9,1,2409,13.46,0.8091,80.98,4,621406
80.0,1,1,confirm,1.0,-3.59,-19.59,37.65,7472,41.23,78.88,8857,0.844,1.122,0.097,0.3717,7,0.6386,7952,0.9715,1,597,-31.37,1,597,-31.37,1,597,-31.37,1,766,-34.06,0.3781,40.5,5,624839
80.0,1,-1,confirm,1.0,-0.9,-16.9,40.35,460,41.25,0.9,918,0.501,1.285,0.192,0.1905,8,0.2755,408,0.8985,0,-1,,0,-1,,0,-1,,0,-1,,0.8716,41.08,8,633696
80.0,1,1,confirm,1.0,-76.21,-92.21,4.48,34,80.7,76.21,1245,0.027,1.429,0.173,-0.0446,8,0.0905,411,0.9048,1,449,-30.49,0,-1,,0,-1,,0,-1,,0.1459,41.42,8,634614
80.0,1,-1,fallback,1.0,7.23,-8.77,48.79,2588,41.56,19.88,2962,0.874,1.6,0.19,0.3296,9,0.5002,2610,0.852,1,558,-0.0,1,558,-0.0,1,558,-0.0,1,600,6.32,0.5054,80.66,8,635859
80.0,1,1,confirm,1.0,0.0,-16.0,40.69,1782,40.69,-0.0,3067,0.581,2.69,0.117,-0.0098,9,0.2152,353,0.9524,1,460,19.89,1,460,19.89,1,460,19.89,1,605,17.18,0.4427,41.77,9,638821
80.0,1,-1,confirm,1.0,-9.95,-25.95,30.74,2806,40.69,49.73,2864,0.98,3.121,0.141,0.0009,11,0.4034,2151,0.8591,1,170,-1.81,1,170,-1.81,1,170,-1.81,1,295,-18.99,0.4518,40.52,10,641888
80.0,1,1,confirm,1.0,69.55,53.55,110.2,5076,40.65,48.78,5102,0.995,7.3,0.402,-0.0346,12,0.3795,4052,0.9322,1,3087,-22.58,1,3087,-22.58,1,4469,-39.74,1,3267,-31.61,0.1168,40.81,11,644752
80.0,1,-1,confirm,1.0,-82.53,-98.53,9.87,66,92.39,82.53,149,0.443,1.168,0.146,-0.0574,12,-0.0178,1,-0.0129,0,-1,,0,-1,,0,-1,,0,-1,,0.0201,40.2,12,649854
80.0,1,1,fallback,1.0,-37.37,-53.37,4.45,2,41.81,37.37,117,0.017,2.767,0.249,0.1343,12,0.1551,0,0.4708,0,-1,,0,-1,,0,-1,,0,-1,,0.3442,92.48,12,650003
80.0,1,-1,confirm,1.0,-50.01,-66.01,32.15,1933,82.16,50.01,3340,0.579,1.255,0.144,0.2472,13,0.3445,2213,0.8796,1,691,-4.47,1,691,-4.47,1,2627,6.25,1,1076,-8.04,0.3627,41.8,12,650120
80.0,1,1,fallback,1.0,65.75,49.75,106.63,844,40.87,23.1,1216,0.694,1.27,0.178,0.3534,13,0.4036,624,0.8227,1,1051,87.97,1,1051,87.97,1,1051,87.97,0,-1,,0.2315,82.42,13,653460
80.0,1,-1,confirm,1.0,74.15,58.15,114.76,1825,40.61,7.94,1889,0.966,0.897,0.153,0.0702,14,0.261,581,0.8139,1,272,14.12,1,1355,52.08,1,1355,52.08,1,1356,52.97,0.1555,40.44,13,654676
80.0,1,1,confirm,1.0,-45.36,-61.36,34.69,136,80.04,45.36,568,0.239,0.76,0.044,-0.0346,14,0.0599,223,0.5586,1,363,-1.78,0,-1,,0,-1,,0,-1,,0.6501,41.08,14,656565
80.0,1,-1,confirm,1.0,-30.38,-46.38,10.72,1516,41.1,67.9,1592,0.952,2.322,0.104,0.178,14,0.2349,177,0.7516,1,338,-5.36,1,338,-5.36,1,338,-5.36,1,648,-41.1,0.4557,79.77,14,657133
80.0,1,1,confirm,1.0,15.14,-0.86,58.79,285,43.64,1.78,378,0.754,0.787,0.149,0.0781,15,0.0954,327,0.5972,0,-1,,0,-1,,0,-1,,0,-1,,0.2354,41.14,14,658725
80.0,1,-1,confirm,1.0,9.78,-6.22,52.47,389,42.69,0.0,877,0.444,0.834,0.153,0.0323,15,0.1816,812,0.7619,1,486,33.8,0,-1,,0,-1,,0,-1,,0.2036,43.39,15,659103
80.0,1,1,confirm,1.0,9.79,-6.21,50.74,269,40.95,0.89,1121,0.24,0.85,0.101,-0.142,15,0.0688,1098,0.8358,1,816,37.39,0,-1,,0,-1,,0,-1,,0.5895,42.91,15,659980
80.0,1,-1,confirm,1.0,-2.67,-18.67,45.36,651,48.03,61.37,713,0.913,1.253,0.063,0.1973,15,0.2518,712,0.6731,0,-1,,0,-1,,0,-1,,0,-1,,0.6753,40.74,15,661101
80.0,1,1,confirm,1.0,36.45,20.45,78.24,271,41.79,38.23,341,0.795,1.901,0.05,-0.0585,15,-0.0373,292,0.5759,0,-1,,0,-1,,0,-1,,0,-1,,0.0084,48.24,15,661814
80.0,1,-1,confirm,1.0,60.24,44.24,100.11,1787,39.87,14.17,1933,0.924,1.645,0.15,-0.0687,16,0.2033,551,0.9367,1,264,-0.0,1,264,-0.0,1,630,-6.2,1,1176,37.21,0.0022,41.46,15,662155
80.0,1,1,confirm,1.0,-75.76,-91.76,4.46,17,80.21,75.76,1029,0.017,0.984,0.0,0.0937,16,0.1591,851,0.8971,1,136,1.78,1,899,-38.32,0,-1,,1,1019,-59.71,0.4705,40.27,16,664088
80.0,1,-1,fallback,1.0,4.49,-11.51,45.8,323,41.31,4.49,447,0.723,1.188,0.178,0.1921,16,0.2067,187,0.6051,1,59,-1.8,1,59,-1.8,0,-1,,0,-1,,0.091,80.18,16,665117
80.0,1,1,confirm,1.0,8.98,-7.02,49.42,689,40.43,15.27,1022,0.674,0.798,0.125,0.0582,17,0.1479,521,0.8752,1,928,15.27,1,928,15.27,0,-1,,1,1012,15.27,0.1576,41.5,16,665564
80.0,1,-1,confirm,1.0,50.27,34.27,90.66,1970,40.39,13.46,2316,0.851,1.535,0.096,0.1679,17,0.3076,200,0.8829,1,438,-1.8,1,438,-1.8,1,438,-1.8,1,556,-0.0,0.011,40.23,17,666586
80.0,1,1,confirm,1.0,-49.62,-65.62,30.67,95,80.3,49.62,3101,0.031,0.429,0.099,0.2348,17,0.4599,2590,0.9298,1,122,-0.9,1,122,-0.9,1,122,-0.9,1,122,-0.9,0.6022,40.76,17,668902
80.0,1,-1,fallback,1.0,-11.79,-27.79,28.11,415,39.89,11.79,544,0.763,6.587,0.102,-0.2086,18,0.2168,379,0.7303,1,382,26.29,1,382,26.29,1,382,26.29,1,382,26.29,0.272,80.05,18,672003
80.0,1,1,confirm,1.0,-49.81,-65.81,29.89,499,79.7,49.81,1714,0.291,0.185,0.148,-0.1546,18,0.3123,765,0.9403,1,438,0.0,1,438,0.0,1,438,0.0,1,438,0.0,0.3582,40.01,18,672547
80.0,1,-1,confirm,1.0,-31.86,-47.86,8.19,323,40.05,31.86,477,0.677,0.623,0.094,0.1613,19,0.2355,411,0.6197,0,-1,,0,-1,,0,-1,,0,-1,,0.0364,79.46,19,674261
80.0,1,1,confirm,1.0,-26.31,-42.31,14.52,3432,40.83,67.14,3892,0.882,3.597,0.07,0.0291,20,0.2967,857,0.9515,1,1240,-22.68,1,1240,-22.68,1,1240,-22.68,1,1246,-23.59,0.3649,40.08,19,674738
80.0,1,-1,confirm,1.0,30.93,14.93,71.86,2509,40.94,23.65,2837,0.884,4.188,0.172,0.2432,21,0.2861,2738,0.8645,1,1903,1.82,1,1903,1.82,1,1903,1.82,0,-1,,0.2031,40.77,20,678630
80.0,1,1,confirm,1.0,-4.56,-20.56,35.59,5163,40.15,60.22,5751,0.898,1.591,0.149,0.3217,22,0.3356,5171,0.9074,1,931,1.82,1,931,1.82,1,931,1.82,1,990,-7.3,0.5748,41.23,21,681467
80.0,1,-1,confirm,1.0,3.65,-12.35,52.04,1365,48.38,11.87,1560,0.875,0.642,0.211,0.358,23,0.5414,417,0.9433,1,807,9.13,1,807,9.13,1,807,9.13,0,-1,,0.8518,40.01,22,687218
80.0,1,1,confirm,1.0,40.18,24.18,81.28,3498,41.1,3.65,4783,0.731,2.175,0.189,0.355,0,0.4072,1854,0.9391,1,600,23.74,1,600,23.74,1,752,2.74,1,610,23.74,0.6958,48.64,23,688778
80.0,1,-1,confirm,1.0,-82.77,-98.77,-0.0,0,82.77,82.77,2433,0.0,0.315,0.119,0.288,0,0.3617,1451,0.8975,1,414,-22.74,1,414,-22.74,1,414,-22.74,1,419,-23.65,0.4691,40.76,0,693561
80.0,1,1,fallback,1.0,59.54,43.54,101.94,1659,42.4,21.65,2289,0.725,0.396,0.261,0.0664,1,0.5294,1244,0.9727,1,174,-19.85,1,174,-19.85,1,1801,97.43,1,620,0.0,0.7472,82.77,1,695994
80.0,1,-1,confirm,1.0,49.32,33.32,89.68,2981,40.36,25.11,3501,0.851,1.215,0.097,0.2399,2,0.4277,3355,0.9949,1,60,-10.76,1,466,-5.38,1,1156,19.73,0,-1,,0.0706,41.97,1,698283
80.0,1,1,confirm,1.0,76.6,60.6,118.96,3702,42.36,34.25,3912,0.946,0.847,0.209,0.152,3,0.2142,2349,0.9878,1,1415,-23.43,1,1415,-23.43,1,2835,31.54,1,1415,-23.43,0.4612,40.72,2,701784
80.0,1,-1,confirm,1.0,12.52,-3.48,53.66,7578,41.14,32.2,8018,0.945,0.71,0.147,-0.1193,6,0.5758,2172,0.9587,1,1572,3.58,1,1572,3.58,1,1572,3.58,1,1572,3.58,0.2491,41.86,4,705696
80.0,1,1,confirm,1.0,-1.79,-17.79,38.51,566,40.3,5.37,2088,0.271,0.535,0.165,0.2463,6,0.4337,1302,0.9739,1,1595,11.64,1,1595,11.64,1,1595,11.64,1,1596,11.64,0.2741,41.36,6,713714
80.0,1,-1,confirm,1.0,1.79,-14.21,42.1,3001,40.3,7.17,4246,0.707,1.837,0.273,0.1804,7,0.2995,474,0.9913,1,938,21.5,1,938,21.5,1,938,21.5,1,1259,15.23,0.8097,40.14,6,715802
80.0,1,1,confirm,1.0,25.98,9.98,66.29,1753,40.31,7.17,3939,0.445,0.527,0.196,0.2962,8,0.5958,760,0.9762,1,1918,58.23,1,1918,58.23,1,1918,58.23,1,1951,60.02,0.2068,40.47,8,720048
80.0,1,-1,confirm,1.0,-43.78,-59.78,39.31,4282,83.1,43.78,6294,0.68,1.938,0.126,-0.007,10,0.7545,872,0.9861,1,178,-0.89,1,178,-0.89,1,178,-0.89,1,1013,14.3,0.0064,40.05,9,723987
